id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
120429,P4,fg,77,0.6776025891304016,0.19424118101596832,0.4833614081144333,0.57773929953424,0.0991658515071931,0.4785734480270469
120429,P4,bg,1203,0.17269833385944366,0.1492941841483116,0.023404149711132055,0.2400429027522496,0.10323423416108375,0.13680866859116586
120429,P5,all,320,0.6250569224357605,0.631744647026062,-0.006687724590301536,0.33117489507235365,0.3297121937528941,0.001462701319459525
120429,P5,fg,17,0.6898786425590515,0.6934224128723144,-0.0035437703132629172,0.3907381565367547,0.47121919944968765,-0.08048104291293295
120429,P5,bg,303,0.6359267234802246,0.6433036923408508,-0.007376968860626221,0.3257526693461742,0.3229979676200177,0.0027547017261564943
120431,P3,all,5120,0.16557136178016663,0.12547474652528762,0.04009661525487901,0.28659524127417096,0.1746368911426146,0.11195835013155636
120431,P3,fg,44,0.7667909860610962,0.5653797030448914,0.2014112830162048,0.4974484254763573,-0.08844825705739576,0.585896682533753
120431,P3,bg,5076,0.1667940467596054,0.12761348187923433,0.03918056488037108,0.2941628374147573,0.176311094151146,0.11785174326361131
120431,P4,all,1280,0.19534242153167725,0.1642896518111229,0.031052769720554346,0.22094449008877398,0.12696369120480305,0.09398079888397093
120431,P4,fg,15,0.6609945297241211,0.5933644711971283,0.06763005852699278,0.5981905807435299,-0.13458908469115738,0.7327796654346873
120431,P4,bg,1265,0.19709518551826477,0.16798797398805618,0.029107211530208593,0.2025907415197133,0.13016379933848196,0.07242694218123133
120431,P5,all,320,0.6284990310668945,0.6285757899284363,-7.675886154179246e-05,0.3461233731901837,0.3484489289039033,-0.0023255557137195626
120431,P5,fg,3,,,,,,
120431,P5,bg,317,0.6443117260932922,0.6450393080711365,-0.0007275819778442827,0.342638817538255,0.352308284792646,-0.009669467254390995
120444,P3,all,5120,0.15895526111125946,0.11506654024124145,0.04388872087001801,0.34881143449248225,0.10960782522658583,0.23920360926589643
120444,P3,fg,66,0.6200549006462097,0.47626760601997375,0.14378729462623596,0.398993331860919,0.08994568841376863,0.3090476434471504
120444,P3,bg,5054,0.16018183529376984,0.118436561524868,0.04174527376890183,0.3246858639523362,0.10627057608966543,0.21841528786267073
120444,P4,all,1280,0.20549644529819489,0.11715707927942276,0.08833936601877213,0.31581762387511014,0.06125296429161313,0.254564659583497
120444,P4,fg,10,0.9080829620361328,0.5457798063755035,0.3623031556606293,0.6932119574384039,-0.09003278602430567,0.7832447434627096
120444,P4,bg,1270,0.2030724734067917,0.12029587775468827,0.08277659565210342,0.27041898429647404,0.057552596606174934,0.2128663876902991
120444,P5,all,320,0.6548802852630615,0.6126773655414581,0.042202919721603394,0.35140649928299383,0.3300461445238806,0.021360354759113243
120444,P5,fg,6,,,,,,
120444,P5,bg,314,0.6556307673454285,0.6144581377506256,0.041172629594802834,0.3506662200777783,0.33085283132626975,0.019813388751508565
120455,P3,all,5120,0.15610630810260773,0.10905023664236069,0.04705607146024704,0.3381795828114721,0.12706671885061277,0.21111286396085932
120455,P3,fg,104,0.5844570398330688,0.3678070902824402,0.21664994955062866,0.45579197441138863,0.10055263694514065,0.355239337466248
120455,P3,bg,5016,0.16023853421211243,0.11371988356113434,0.046518650650978086,0.31952819267749216,0.1315853184733933,0.18794287420409886
120455,P4,all,1280,0.20167165994644165,0.13620070070028306,0.06547095924615859,0.309595646532095,0.09576979261224891,0.21382585391984607
120455,P4,fg,27,0.7639367580413818,0.41932291388511655,0.3446138441562653,0.7124470932773519,-0.21154750269704117,0.923994595974393
120455,P4,bg,1253,0.2029087245464325,0.1450300857424736,0.05787863880395888,0.23920202054967382,0.10348984355531418,0.13571217699435964
120455,P5,all,320,0.6135818362236023,0.5851940870285034,0.0283877491950989,0.4006790686193067,0.3039705617115913,0.09670850690771537
120455,P5,fg,6,,,,,,
120455,P5,bg,314,0.6512578129768372,0.6062193870544433,0.04503842592239382,0.4490641041206996,0.32666108257279436,0.12240302154790522
120456,P3,all,5120,0.158575639128685,0.12315237522125244,0.035423263907432556,0.29865764518204013,0.22704666590672434,0.07161097927531579
120456,P3,fg,66,0.6779003143310547,0.5051968336105347,0.17270348072052,0.23879903670724498,-0.08666168315919935,0.3254607198664443
120456,P3,bg,5054,0.16025948524475098,0.1276024028658867,0.03265708237886428,0.27995113415363443,0.234014049760107,0.04593708439352742
120456,P4,all,1280,0.19118160009384155,0.15043580532073975,0.04074579477310181,0.2809067255409668,0.09901857067126181,0.181888154869705
120456,P4,fg,18,0.8980112671852112,0.4936361014842987,0.4043751657009125,0.8659516656358162,-0.3520733956819642,1.2180250613177803
120456,P4,bg,1262,0.18995489180088043,0.1573647603392601,0.03259013146162032,0.2133741515751308,0.10992429114078842,0.10344986043434237
120456,P5,all,320,0.6734534502029419,0.6598388075828552,0.013614642620086714,0.30394162848577955,0.3417054151566711,-0.03776378667089153
120456,P5,fg,3,,,,,,
120456,P5,bg,317,0.6736697554588318,0.6603274941444397,0.01334226131439209,0.3042889344617856,0.34192933765721445,-0.03764040319542883
250002,P3,all,5120,0.13488170504570007,0.06684144884347916,0.06804025620222091,0.039994133119341996,0.06688943010495346,-0.026895296985611467
250002,P3,fg,91,0.6481992602348328,0.5416445672512055,0.1065546929836273,0.6560378887191569,0.14961620467467046,0.5064216840444864
250002,P3,bg,5029,0.1336318850517273,0.06637727990746498,0.06725460514426232,0.016601894452660325,0.056888273404388734,-0.04028637895172841
250002,P4,all,1280,0.18753881752490997,0.07740674912929535,0.11013206839561462,0.21108903997712794,-0.023134077593912384,0.23422311757104033
250002,P4,fg,21,0.8013916611671448,0.48905266523361207,0.3123389959335327,0.7719543551484382,0.000651959063500579,0.7713023960849377
250002,P4,bg,1259,0.19113807380199432,0.08151674717664718,0.10962132662534714,0.1675702969293001,-0.020165200700961894,0.18773549763026198
250002,P5,all,320,0.614321231842041,0.5924606800079346,0.0218605518341064,0.2099219880367178,0.2218959346841934,-0.011973946647475614
250002,P5,fg,3,,,,,,
250002,P5,bg,317,0.6188295483589172,0.5932642817497253,0.025565266609191895,0.22143708099085513,0.22269721691376265,-0.0012601359229075237
250010,P3,all,5120,0.14723023772239685,0.10050267428159713,0.046727563440799716,0.36865587558868484,0.14460484248110883,0.22405103310757601
250010,P3,fg,102,0.7348482012748718,0.5239259004592896,0.21092230081558228,0.5246568055374596,-0.06905259535892584,0.5937094008963855
250010,P3,bg,5018,0.1455192118883133,0.10403260290622711,0.041486608982086184,0.34663669727997387,0.1508871882118469,0.19574950906812696
250010,P4,all,1280,0.13238465785980225,0.0994685173034668,0.032916140556335446,0.27840947249280856,0.024542595523522132,0.25386687696928645
250010,P4,fg,24,0.9059396982192993,0.4507376134395599,0.4552020847797394,0.8932304929716635,-0.020539478975235993,0.9137699719468995
250010,P4,bg,1256,0.12908555567264557,0.10432041138410568,0.02476514428853989,0.21760327430640625,0.02487870594928816,0.1927245683571181
250010,P5,all,320,0.13385963439941406,0.14593659788370134,-0.012076963484287273,-0.07127586520640782,-0.21058229451125987,0.13930642930485204
