id,rgb_gt,ir_gt,class_id,iou,center_shift_norm,center_shift_over_rgb_sqrt_area,dx_norm,dy_norm,rgb_hit,ir_hit,rgb_pred_iou,ir_pred_iou,rgb_wrong_class_overlap,ir_wrong_class_overlap,ir_minus_rgb_loc_iou,rgb_luminance
120151,4,4,0,1.0,0.0,0.0,0.0,0.0,False,True,0.20438491552320093,0.5434390949432936,False,False,0.33905417942009264,20.659626007080078
120155,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7726596073871684,0.9706295825377791,False,False,0.19796997515061066,20.637264251708984
120155,1,1,0,1.0,0.0,0.0,0.0,0.0,False,True,0.22826111036764907,0.7587196035664029,False,False,0.5304584931987538,20.637264251708984
120155,2,2,0,1.0,0.0,0.0,0.0,0.0,False,True,0.26751119982988764,0.5674969755421533,False,False,0.29998577571226565,20.637264251708984
120155,3,3,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8484671933667551,False,False,0.8484671933667551,20.637264251708984
120157,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6703323553250713,0.8735530358378979,False,False,0.2032206805128266,21.957101821899414
120157,1,1,0,1.0,0.0,0.0,0.0,0.0,False,True,0.4122773982763027,0.8825151617428294,False,False,0.4702377634665267,21.957101821899414
120157,2,2,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.9492977498865569,False,False,0.9492977498865569,21.957101821899414
120157,3,3,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8060884547332436,False,False,0.8060884547332436,21.957101821899414
120157,4,4,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.24287221385082824,False,False,0.24287221385082824,21.957101821899414
120162,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7388600858119653,0.7232181551640591,False,False,-0.0156419306479062,21.597925186157227
120165,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.525330786317072,0.7271844322790173,False,False,0.20185364596194533,21.20547103881836
120165,1,1,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8192996495849147,False,False,0.8192996495849147,21.20547103881836
120165,2,2,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.033867685012809685,False,False,0.033867685012809685,21.20547103881836
120165,3,3,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8699410553393303,False,False,0.8699410553393303,21.20547103881836
120199,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6652903626777303,0.885592690389489,False,False,0.22030232771175862,20.565425872802734
120225,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7751534765898925,0.7239392670191228,False,False,-0.05121420957076972,20.628835678100586
120227,0,0,0,1.0,0.0,0.0,0.0,0.0,False,True,0.13455028885023493,0.6810315778464344,False,False,0.5464812889961995,21.7153263092041
