endpoint,epoch,cumulative_seconds,epoch_seconds
C42,10,2036.54,200.79999999999995
C42,11,2237.15,200.61000000000013
C42,12,2437.69,200.53999999999996
C42,13,2638.52,200.82999999999993
C42,14,2839.71,201.19000000000005
C42,15,3040.37,200.65999999999985
C42,16,3241.42,201.05000000000018
C42,17,3442.58,201.15999999999985
C42,18,3641.61,199.0300000000002
C42,19,3842.8,201.19000000000005
C42,20,4044.02,201.2199999999998
C42,21,4243.86,199.8399999999997
C42,22,4444.73,200.8699999999999
C42,23,4646.26,201.53000000000065
C42,24,4847.31,201.05000000000018
C42,25,5046.22,198.90999999999985
C42,26,5246.83,200.60999999999967
C42,27,5447.84,201.01000000000022
C42,28,5648.07,200.22999999999956
C42,29,5849.95,201.8800000000001
C42,30,6051.18,201.23000000000047
C42,31,6250.42,199.23999999999978
C42,32,6451.27,200.85000000000036
C42,33,6652.52,201.25
C42,34,6853.41,200.88999999999942
C42,35,7055.31,201.90000000000055
C42,36,7255.78,200.46999999999935
C42,37,7456.84,201.0600000000004
C42,38,7658.8,201.96000000000004
C42,39,7858.98,200.17999999999938
C42,40,8059.01,200.03000000000065
C42,41,8260.67,201.65999999999985
C42,42,8461.97,201.29999999999927
C42,43,8662.99,201.02000000000044
C42,44,8864.87,201.88000000000102
C42,45,9065.82,200.9499999999989
C42,46,9266.52,200.70000000000073
C42,47,9468.16,201.63999999999942
C42,48,9668.66,200.5
C42,49,9867.74,199.07999999999993
C42,50,10068.7,200.96000000000095
C42,51,10269.4,200.6999999999989
C42,52,10470.9,201.5
C42,53,10672.9,202.0
C42,54,10872.4,199.5
C42,55,11073.6,201.20000000000073
C42,56,11274.0,200.39999999999964
C42,57,11475.9,201.89999999999964
C42,58,11677.9,202.0
C42,59,11878.1,200.20000000000073
C42,60,12080.2,202.10000000000036
C42,61,12282.2,202.0
C42,62,12482.2,200.0
C42,63,12683.2,201.0
C42,64,12885.0,201.79999999999927
C42,65,13086.2,201.20000000000073
C42,66,13285.7,199.5
C42,67,13484.4,198.6999999999989
C42,68,13685.3,200.89999999999964
C42,69,13885.7,200.40000000000146
C42,70,14085.1,199.39999999999964
C42,71,14286.7,201.60000000000036
C42,72,14485.9,199.1999999999989
C42,73,14686.5,200.60000000000036
C42,74,14886.8,200.29999999999927
C42,75,15084.7,197.90000000000146
C42,76,15283.7,199.0
C42,77,15485.2,201.5
C42,78,15685.4,200.1999999999989
C42,79,15886.2,200.8000000000011
C42,80,16086.6,200.39999999999964
C42,81,16286.6,200.0
C42,82,16486.3,199.6999999999989
C42,83,16685.6,199.29999999999927
C42,84,16887.4,201.8000000000029
C42,85,17088.9,201.5
C42,86,17289.9,201.0
C42,87,17491.6,201.6999999999971
C42,88,17691.1,199.5
C42,89,17890.2,199.10000000000218
C42,90,18087.7,197.5
C42,91,18287.6,199.89999999999782
C42,92,18486.0,198.40000000000146
C42,93,18685.1,199.09999999999854
C42,94,18884.4,199.3000000000029
C42,95,19085.7,201.29999999999927
C42,96,19286.2,200.5
C42,97,19486.3,200.09999999999854
C42,98,19686.1,199.79999999999927
C42,99,19884.5,198.40000000000146
C42,100,20084.2,199.70000000000073
C42,101,20285.6,201.39999999999782
C42,102,20485.4,199.8000000000029
C42,103,20685.3,199.89999999999782
C42,104,20884.9,199.60000000000218
C42,105,21085.9,201.0
C42,106,21285.6,199.6999999999971
C42,107,21486.1,200.5
C42,108,21686.7,200.60000000000218
C42,109,21886.3,199.59999999999854
C42,110,22083.8,197.5
C42,111,22283.6,199.79999999999927
C42,112,22483.2,199.60000000000218
C42,113,22683.4,200.20000000000073
C42,114,22885.3,201.89999999999782
C42,115,23085.9,200.60000000000218
C42,116,23286.5,200.59999999999854
C42,117,23488.3,201.79999999999927
C42,118,23688.2,199.90000000000146
C42,119,23887.0,198.79999999999927
C42,120,24085.5,198.5
C42,121,24285.6,200.09999999999854
C42,122,24484.9,199.3000000000029
C42,123,24685.2,200.29999999999927
C42,124,24884.8,199.59999999999854
C42,125,25085.1,200.29999999999927
C42,126,25285.0,199.90000000000146
C42,127,25486.2,201.20000000000073
C42,128,25687.9,201.70000000000073
C42,129,25889.0,201.09999999999854
C42,130,26089.2,200.20000000000073
C42,131,26290.2,201.0
C42,132,26490.5,200.29999999999927
C42,133,26690.6,200.09999999999854
C42,134,26892.0,201.40000000000146
C42,135,27093.4,201.40000000000146
C42,136,27293.4,200.0
C42,137,27495.9,202.5
C42,138,27697.4,201.5
C42,139,27898.3,200.89999999999782
C42,140,28099.4,201.10000000000218
C42,141,28301.6,202.1999999999971
C42,142,28503.0,201.40000000000146
C42,143,28705.6,202.59999999999854
C42,144,28905.6,200.0
C42,145,29106.8,201.20000000000073
C42,146,29308.1,201.29999999999927
C42,147,29508.7,200.60000000000218
C42,148,29710.2,201.5
C42,149,29909.9,199.70000000000073
C42,150,30111.1,201.1999999999971
C42,151,30311.2,200.10000000000218
C42,152,30511.9,200.70000000000073
C42,153,30714.4,202.5
C42,154,30916.8,202.39999999999782
C42,155,31118.7,201.90000000000146
C42,156,31319.5,200.79999999999927
C42,157,31519.9,200.40000000000146
C42,158,31720.9,201.0
C42,159,31921.2,200.29999999999927
C42,160,32121.4,200.20000000000073
C42,161,32321.3,199.89999999999782
C42,162,32522.2,200.90000000000146
C42,163,32722.5,200.29999999999927
C42,164,32923.8,201.3000000000029
C42,165,33124.9,201.09999999999854
C42,166,33327.4,202.5
C42,167,33528.9,201.5
C42,168,33729.7,200.79999999999563
C42,169,33931.1,201.40000000000146
C42,170,34131.7,200.59999999999854
C42,171,34332.7,201.0
C42,172,34535.2,202.5
C42,173,34735.9,200.70000000000437
C42,174,34935.9,200.0
C42,175,35136.6,200.6999999999971
C42,176,35335.8,199.20000000000437
C42,177,35536.8,201.0
C42,178,35738.3,201.5
C42,179,35940.7,202.39999999999418
C42,180,36141.4,200.70000000000437
C42,181,36342.0,200.59999999999854
C42,182,36542.3,200.3000000000029
C42,183,36742.0,199.6999999999971
C42,184,36943.7,201.6999999999971
C42,185,37145.6,201.90000000000146
C42,186,37346.3,200.70000000000437
C42,187,37545.6,199.29999999999563
C42,188,37748.2,202.59999999999854
C42,189,37949.7,201.5
C42,190,38152.0,202.3000000000029
C42,191,38352.6,200.59999999999854
C42,192,38553.8,201.20000000000437
C42,193,38753.4,199.59999999999854
C42,194,38953.9,200.5
C42,195,39156.1,202.1999999999971
C42,196,39356.9,200.8000000000029
C42,197,39557.5,200.59999999999854
C42,198,39758.7,201.1999999999971
C42,199,39960.0,201.3000000000029
C42,200,40162.4,202.40000000000146
C123,1,228.168,228.168
C123,2,443.838,215.67000000000002
C123,3,657.823,213.98499999999996
C123,4,870.742,212.91899999999998
C123,5,1084.14,213.39800000000014
C123,6,1299.14,215.0
C123,7,1513.27,214.12999999999988
C123,8,1727.11,213.83999999999992
C123,9,1942.11,215.0
C123,10,2156.28,214.1700000000003
C123,11,2369.67,213.38999999999987
C123,12,2584.01,214.34000000000015
C123,13,2797.1,213.0899999999997
C123,14,3011.72,214.6199999999999
C123,15,3224.17,212.45000000000027
C123,16,3437.08,212.90999999999985
C123,17,3651.0,213.92000000000007
C123,18,3864.75,213.75
C123,19,4078.69,213.94000000000005
C123,20,4292.55,213.86000000000013
C123,21,4506.91,214.35999999999967
C123,22,4721.07,214.15999999999985
C123,23,4935.39,214.32000000000062
C123,24,5148.49,213.09999999999945
C123,25,5361.51,213.02000000000044
C123,26,5576.24,214.72999999999956
C123,27,5789.9,213.65999999999985
C123,28,6005.31,215.41000000000076
C123,29,6217.17,211.85999999999967
C123,30,6430.37,213.19999999999982
C123,31,6643.34,212.97000000000025
C123,32,6857.59,214.25
C123,33,7070.4,212.8099999999995
C123,34,7285.13,214.73000000000047
C123,35,7500.05,214.92000000000007
C123,36,7713.53,213.47999999999956
C123,37,7928.78,215.25
C123,38,8143.22,214.4400000000005
C123,39,8357.01,213.78999999999996
C123,40,8571.15,214.13999999999942
C123,41,8785.36,214.21000000000095
C123,42,9000.65,215.28999999999905
C123,43,9215.42,214.77000000000044
C123,44,9430.38,214.95999999999913
C123,45,9645.23,214.85000000000036
C123,46,9860.03,214.8000000000011
C123,47,10074.9,214.86999999999898
C123,48,10289.8,214.89999999999964
C123,49,10504.9,215.10000000000036
C123,50,10720.7,215.8000000000011
C123,51,10935.5,214.79999999999927
C123,52,11150.2,214.70000000000073
C123,53,11365.9,215.6999999999989
C123,54,11581.5,215.60000000000036
C123,55,11797.1,215.60000000000036
C123,56,12012.8,215.6999999999989
C123,57,12227.1,214.3000000000011
C123,58,12444.0,216.89999999999964
C123,59,12658.5,214.5
C123,60,12874.3,215.79999999999927
C123,61,13089.5,215.20000000000073
C123,62,13305.0,215.5
C123,63,13520.3,215.29999999999927
C123,64,13734.5,214.20000000000073
C123,65,13948.0,213.5
C123,66,14162.5,214.5
C123,67,14377.6,215.10000000000036
C123,68,14591.1,213.5
C123,69,14805.7,214.60000000000036
C123,70,15020.9,215.1999999999989
C123,71,15234.4,213.5
C123,72,15448.3,213.89999999999964
C123,73,15663.6,215.3000000000011
C123,74,15878.3,214.6999999999989
C123,75,16093.0,214.70000000000073
C123,76,16306.8,213.79999999999927
C123,77,16521.4,214.60000000000218
C123,78,16736.1,214.6999999999971
C123,79,16950.6,214.5
C123,80,17165.6,215.0
C123,81,17378.5,212.90000000000146
C123,82,17591.4,212.90000000000146
C123,83,17806.4,215.0
C123,84,18020.1,213.6999999999971
C123,85,18235.0,214.90000000000146
C123,86,18448.6,213.59999999999854
C123,87,18664.0,215.40000000000146
C123,88,18878.4,214.40000000000146
C123,89,19091.5,213.09999999999854
C123,90,19307.6,216.09999999999854
C123,91,19521.4,213.8000000000029
C123,92,19733.9,212.5
C123,93,19946.5,212.59999999999854
C123,94,20162.5,216.0
C123,95,20375.9,213.40000000000146
C123,96,20591.0,215.09999999999854
C123,97,20804.9,213.90000000000146
C123,98,21020.4,215.5
C123,99,21234.3,213.89999999999782
C123,100,21448.8,214.5
C123,101,21664.0,215.20000000000073
C123,102,21880.2,216.20000000000073
C123,103,22095.4,215.20000000000073
C123,104,22311.2,215.79999999999927
C123,105,22526.0,214.79999999999927
C123,106,22741.5,215.5
C123,107,22961.7,220.20000000000073
C123,108,23184.8,223.09999999999854
C123,109,23405.2,220.40000000000146
C123,110,23625.3,220.09999999999854
C123,111,23845.3,220.0
C123,112,24066.5,221.20000000000073
C123,113,24285.8,219.29999999999927
C123,114,24501.0,215.20000000000073
C123,115,24722.3,221.29999999999927
C123,116,24937.6,215.29999999999927
C123,117,25151.5,213.90000000000146
C123,118,25369.7,218.20000000000073
C123,119,25588.6,218.89999999999782
C123,120,25807.4,218.8000000000029
C123,121,26025.3,217.89999999999782
C123,122,26245.3,220.0
C123,123,26464.0,218.70000000000073
C123,124,26683.8,219.79999999999927
C123,125,26902.8,219.0
C123,126,27118.7,215.90000000000146
C123,127,27333.9,215.20000000000073
C123,128,27551.1,217.1999999999971
C123,129,27766.9,215.8000000000029
C123,130,27981.9,215.0
C123,131,28196.8,214.89999999999782
C123,132,28410.8,214.0
C123,133,28966.2,555.4000000000015
C123,134,29849.3,883.0999999999985
C123,135,30242.8,393.5
C123,136,30481.0,238.20000000000073
C123,137,30747.3,266.2999999999993
C123,138,31208.3,461.0
C123,139,31601.4,393.1000000000022
C123,140,31921.5,320.09999999999854
C123,141,32167.6,246.09999999999854
C123,142,32563.4,395.8000000000029
C123,143,32934.3,370.90000000000146
C123,144,33216.0,281.6999999999971
C123,145,33557.9,341.90000000000146
C123,146,33842.0,284.09999999999854
C123,147,34133.5,291.5
C123,148,34422.7,289.1999999999971
C123,149,34792.5,369.8000000000029
C123,150,35099.4,306.90000000000146
C123,151,35326.0,226.59999999999854
C123,152,35538.2,212.1999999999971
C123,153,35750.1,211.90000000000146
C123,154,35960.6,210.5
C123,155,36170.3,209.70000000000437
C123,156,36381.4,211.09999999999854
C123,157,36592.7,211.29999999999563
C123,158,36804.8,212.10000000000582
C123,159,37018.1,213.29999999999563
C123,160,37228.4,210.3000000000029
C123,161,37441.7,213.29999999999563
C123,162,37653.5,211.8000000000029
C123,163,37866.1,212.59999999999854
C123,164,38079.5,213.40000000000146
C123,165,38294.6,215.09999999999854
C123,166,38507.1,212.5
C123,167,38719.6,212.5
C123,168,38931.0,211.40000000000146
C123,169,39144.5,213.5
C123,170,39356.7,212.1999999999971
C123,171,39568.0,211.3000000000029
C123,172,39780.3,212.3000000000029
C123,173,39992.0,211.6999999999971
C123,174,40204.3,212.3000000000029
C123,175,40415.8,211.5
C123,176,40626.1,210.29999999999563
C123,177,40838.1,212.0
C123,178,41049.2,211.09999999999854
C123,179,41260.2,211.0
C123,180,41474.0,213.8000000000029
C123,181,41686.6,212.59999999999854
C123,182,41898.8,212.20000000000437
C123,183,42110.5,211.6999999999971
C123,184,42320.0,209.5
C123,185,42540.0,220.0
C123,186,42761.2,221.1999999999971
C123,187,42981.4,220.20000000000437
C123,188,43201.4,220.0
C123,189,43421.6,220.1999999999971
C123,190,43641.2,219.59999999999854
C123,191,43862.9,221.70000000000437
C123,192,44080.5,217.59999999999854
C123,193,44300.8,220.3000000000029
C123,194,44521.6,220.79999999999563
C123,195,44741.9,220.3000000000029
C123,196,44962.8,220.90000000000146
C123,197,45183.0,220.1999999999971
C123,198,45402.1,219.09999999999854
C123,199,45620.1,218.0
C123,200,45835.9,215.8000000000029
R0,1,265.634,265.634
R0,2,520.917,255.28300000000002
R0,3,773.174,252.25699999999995
R0,4,1025.7,252.52600000000007
R0,5,1277.17,251.47000000000003
R0,6,1528.28,251.1099999999999
R0,7,1779.44,251.16000000000008
R0,8,2031.28,251.83999999999992
R0,9,2282.44,251.16000000000008
R0,10,2533.95,251.50999999999976
R0,11,2786.73,252.7800000000002
R0,12,3038.27,251.53999999999996
R0,13,3289.6,251.32999999999993
R0,14,3540.38,250.7800000000002
R0,15,3792.73,252.3499999999999
R0,16,4044.26,251.5300000000002
R0,17,4296.5,252.23999999999978
R0,18,4547.8,251.30000000000018
R0,19,4798.72,250.92000000000007
R0,20,5050.7,251.97999999999956
R0,21,5301.96,251.26000000000022
R0,22,5553.15,251.1899999999996
R0,23,5804.13,250.98000000000047
R0,24,6054.34,250.21000000000004
R0,25,6305.78,251.4399999999996
R0,26,6556.53,250.75
R0,27,6808.73,252.19999999999982
R0,28,7060.38,251.65000000000055
R0,29,7311.27,250.89000000000033
R0,30,7563.1,251.82999999999993
R0,31,7814.6,251.5
R0,32,8065.46,250.85999999999967
R0,33,8316.27,250.8100000000004
R0,34,8567.15,250.8799999999992
R0,35,8817.98,250.82999999999993
R0,36,9068.65,250.67000000000007
R0,37,9319.16,250.51000000000022
R0,38,9569.44,250.28000000000065
R0,39,9819.09,249.64999999999964
R0,40,10070.5,251.40999999999985
R0,41,10321.7,251.20000000000073
R0,42,10571.9,250.1999999999989
R0,43,10822.1,250.20000000000073
R0,44,11073.8,251.6999999999989
R0,45,11325.0,251.20000000000073
R0,46,11574.9,249.89999999999964
R0,47,11824.0,249.10000000000036
R0,48,12074.1,250.10000000000036
R0,49,12325.6,251.5
R0,50,12577.0,251.39999999999964
R0,51,12827.6,250.60000000000036
R0,52,13079.2,251.60000000000036
R0,53,13331.2,252.0
R0,54,13581.6,250.39999999999964
R0,55,13832.9,251.29999999999927
R0,56,14084.4,251.5
R0,57,14334.3,249.89999999999964
R0,58,14585.5,251.20000000000073
R0,59,14836.3,250.79999999999927
R0,60,15087.8,251.5
R0,61,15339.9,252.10000000000036
R0,62,15591.9,252.0
R0,63,15842.8,250.89999999999964
R0,64,16093.9,251.10000000000036
R0,65,16344.6,250.70000000000073
R0,66,16595.4,250.8000000000011
R0,67,16847.0,251.59999999999854
R0,68,17103.3,256.2999999999993
R0,69,17355.2,251.90000000000146
R0,70,17605.7,250.5
R0,71,17856.9,251.20000000000073
R0,72,18108.3,251.39999999999782
R0,73,18359.0,250.70000000000073
R0,74,18609.3,250.29999999999927
R0,75,18862.0,252.70000000000073
R0,76,19113.8,251.79999999999927
R0,77,19364.3,250.5
R0,78,19614.6,250.29999999999927
R0,79,19864.9,250.3000000000029
R0,80,20114.9,250.0
R0,81,20365.1,250.1999999999971
R0,82,20616.3,251.20000000000073
R0,83,20866.8,250.5
R0,84,21117.2,250.40000000000146
R0,85,21368.4,251.20000000000073
R0,86,21619.5,251.09999999999854
R0,87,21870.2,250.70000000000073
R0,88,22120.9,250.70000000000073
R0,89,22372.5,251.59999999999854
R0,90,22624.1,251.59999999999854
R0,91,22876.5,252.40000000000146
R0,92,23128.2,251.70000000000073
R0,93,23378.9,250.70000000000073
R0,94,23630.1,251.1999999999971
R0,95,23882.8,252.70000000000073
R0,96,24135.1,252.29999999999927
R0,97,24386.1,251.0
R0,98,24636.1,250.0
R0,99,24886.6,250.5
R0,100,25137.4,250.8000000000029
R0,101,25387.3,249.89999999999782
R0,102,25639.5,252.20000000000073
R0,103,25889.9,250.40000000000146
R0,104,26141.3,251.39999999999782
R0,105,26392.9,251.60000000000218
R0,106,26644.5,251.59999999999854
R0,107,26895.2,250.70000000000073
R0,108,27146.1,250.89999999999782
R0,109,27396.8,250.70000000000073
R0,110,27647.5,250.70000000000073
R0,111,27897.8,250.29999999999927
R0,112,28149.2,251.40000000000146
R0,113,28400.8,251.59999999999854
R0,114,28652.0,251.20000000000073
R0,115,28902.6,250.59999999999854
R0,116,29154.4,251.8000000000029
R0,117,29406.1,251.6999999999971
R0,118,29658.0,251.90000000000146
R0,119,29908.9,250.90000000000146
R0,120,30159.5,250.59999999999854
R0,121,30409.6,250.09999999999854
R0,122,30659.6,250.0
R0,123,30909.5,249.90000000000146
R0,124,31161.4,251.90000000000146
R0,125,31412.4,251.0
R0,126,31663.7,251.29999999999927
R0,127,31915.4,251.70000000000073
R0,128,32166.0,250.59999999999854
R0,129,32417.7,251.70000000000073
R0,130,32668.3,250.59999999999854
R0,131,32920.1,251.79999999999927
R0,132,33170.5,250.40000000000146
R0,133,33422.7,252.1999999999971
R0,134,33674.2,251.5
R0,135,33925.0,250.8000000000029
R0,136,34175.7,250.6999999999971
R0,137,34426.7,251.0
R0,138,34677.5,250.8000000000029
R0,139,34928.3,250.8000000000029
R0,140,35180.5,252.1999999999971
R0,141,35431.2,250.6999999999971
R0,142,35680.2,249.0
R0,143,35930.5,250.3000000000029
R0,144,36181.1,250.59999999999854
R0,145,36431.0,249.90000000000146
R0,146,36680.6,249.59999999999854
R0,147,36931.6,251.0
R0,148,37182.7,251.09999999999854
R0,149,37433.0,250.3000000000029
R0,150,37683.6,250.59999999999854
R0,151,37933.4,249.8000000000029
R0,152,38183.0,249.59999999999854
R0,153,38433.8,250.8000000000029
R0,154,38684.5,250.6999999999971
R0,155,38934.9,250.40000000000146
R0,156,39198.7,263.79999999999563
R0,157,39458.3,259.6000000000058
R0,158,39721.3,263.0
R0,159,39984.0,262.6999999999971
R0,160,40246.6,262.59999999999854
R0,161,40530.9,284.3000000000029
R0,162,40798.9,268.0
R0,163,41077.7,278.79999999999563
R0,164,41329.8,252.10000000000582
R0,165,41582.9,253.09999999999854
R0,166,41835.3,252.40000000000146
R0,167,42088.4,253.09999999999854
R0,168,42347.2,258.79999999999563
R0,169,42600.4,253.20000000000437
R0,170,42853.4,253.0
R0,171,43113.1,259.6999999999971
R0,172,43365.9,252.8000000000029
R0,173,43620.0,254.09999999999854
R0,174,43872.6,252.59999999999854
R0,175,44124.2,251.59999999999854
R0,176,44376.2,252.0
R0,177,44626.9,250.70000000000437
R0,178,44877.9,251.0
R0,179,45129.2,251.29999999999563
R0,180,45380.6,251.40000000000146
R0,181,45632.0,251.40000000000146
R0,182,45883.0,251.0
R0,183,46133.8,250.8000000000029
R0,184,46383.9,250.09999999999854
R0,185,46635.3,251.40000000000146
R0,186,46886.6,251.29999999999563
R0,187,47137.9,251.3000000000029
R0,188,47388.8,250.90000000000146
R0,189,47640.0,251.1999999999971
R0,190,47891.4,251.40000000000146
R0,191,48142.4,251.0
R0,192,48362.9,220.5
R0,193,48566.6,203.6999999999971
R0,194,48769.0,202.40000000000146
R0,195,48974.0,205.0
R0,196,49175.2,201.1999999999971
R0,197,49377.0,201.8000000000029
R0,198,49578.9,201.90000000000146
R0,199,49780.8,201.90000000000146
R0,200,49984.3,203.5
R42,1,219.378,219.378
R42,2,423.457,204.079
R42,3,627.034,203.577
R42,4,831.211,204.17700000000002
R42,5,1034.57,203.35899999999992
R42,6,1238.14,203.57000000000016
R42,7,1443.6,205.4599999999998
R42,8,1646.07,202.47000000000003
R42,9,1848.62,202.54999999999995
R42,10,2053.32,204.70000000000027
R42,11,2301.35,248.02999999999975
R42,12,2552.03,250.6800000000003
R42,13,2803.88,251.8499999999999
R42,14,3054.99,251.10999999999967
R42,15,3305.61,250.62000000000035
R42,16,3558.2,252.5899999999997
R42,17,3809.39,251.19000000000005
R42,18,4061.01,251.62000000000035
R42,19,4311.41,250.39999999999964
R42,20,4563.77,252.36000000000058
R42,21,4817.26,253.48999999999978
R42,22,5069.81,252.55000000000018
R42,23,5322.49,252.67999999999938
R42,24,5574.17,251.6800000000003
R42,25,5825.74,251.5699999999997
R42,26,6078.16,252.42000000000007
R42,27,6330.47,252.3100000000004
R42,28,6583.73,253.2599999999993
R42,29,6834.11,250.3800000000001
R42,30,7085.2,251.09000000000015
R42,31,7334.86,249.65999999999985
R42,32,7586.7,251.84000000000015
R42,33,7837.19,250.48999999999978
R42,34,8089.59,252.40000000000055
R42,35,8341.8,252.20999999999913
R42,36,8593.79,251.9900000000016
R42,37,8843.64,249.84999999999854
R42,38,9096.41,252.77000000000044
R42,39,9348.02,251.61000000000058
R42,40,9599.95,251.9300000000003
R42,41,9852.58,252.6299999999992
R42,42,10103.5,250.92000000000007
R42,43,10355.0,251.5
R42,44,10607.0,252.0
R42,45,10859.0,252.0
R42,46,11109.5,250.5
R42,47,11362.7,253.20000000000073
R42,48,11614.5,251.79999999999927
R42,49,11865.9,251.39999999999964
R42,50,12117.2,251.3000000000011
R42,51,12367.9,250.6999999999989
R42,52,12618.3,250.39999999999964
R42,53,12869.3,251.0
R42,54,13120.8,251.5
R42,55,13372.3,251.5
R42,56,13624.4,252.10000000000036
R42,57,13874.6,250.20000000000073
R42,58,14126.4,251.79999999999927
R42,59,14376.6,250.20000000000073
R42,60,14627.7,251.10000000000036
R42,61,14879.1,251.39999999999964
R42,62,15130.1,251.0
R42,63,15382.2,252.10000000000036
R42,64,15635.2,253.0
R42,65,15885.8,250.59999999999854
R42,66,16137.2,251.40000000000146
R42,67,16388.2,251.0
R42,68,16639.3,251.09999999999854
R42,69,16892.4,253.10000000000218
R42,70,17144.3,251.89999999999782
R42,71,17395.5,251.20000000000073
R42,72,17645.5,250.0
R42,73,17897.3,251.79999999999927
R42,74,18149.1,251.79999999999927
R42,75,18400.5,251.40000000000146
R42,76,18651.0,250.5
R42,77,18902.2,251.20000000000073
R42,78,19153.6,251.39999999999782
R42,79,19406.0,252.40000000000146
R42,80,19659.2,253.20000000000073
R42,81,19910.4,251.20000000000073
R42,82,20160.6,250.1999999999971
R42,83,20411.9,251.3000000000029
R42,84,20663.4,251.5
R42,85,20913.3,249.89999999999782
R42,86,21165.5,252.20000000000073
R42,87,21418.8,253.29999999999927
R42,88,21669.5,250.70000000000073
R42,89,21920.1,250.59999999999854
R42,90,22171.5,251.40000000000146
R42,91,22421.9,250.40000000000146
R42,92,22672.3,250.39999999999782
R42,93,22925.6,253.29999999999927
R42,94,23176.9,251.3000000000029
R42,95,23429.3,252.39999999999782
R42,96,23681.3,252.0
R42,97,23931.9,250.60000000000218
R42,98,24184.4,252.5
R42,99,24435.1,250.6999999999971
R42,100,24686.3,251.20000000000073
R42,101,24938.1,251.79999999999927
R42,102,25188.8,250.70000000000073
R42,103,25440.1,251.29999999999927
R42,104,25692.8,252.70000000000073
R42,105,25942.9,250.10000000000218
R42,106,26194.3,251.39999999999782
R42,107,26447.2,252.90000000000146
R42,108,26699.1,251.89999999999782
R42,109,26952.0,252.90000000000146
R42,110,27202.8,250.79999999999927
R42,111,27454.7,251.90000000000146
R42,112,27707.2,252.5
R42,113,27959.4,252.20000000000073
R42,114,28211.6,252.1999999999971
R42,115,28463.0,251.40000000000146
R42,116,28715.0,252.0
R42,117,28967.9,252.90000000000146
R42,118,29219.4,251.5
R42,119,29472.2,252.79999999999927
R42,120,29724.8,252.59999999999854
R42,121,29977.6,252.79999999999927
R42,122,30230.7,253.10000000000218
R42,123,30482.7,252.0
R42,124,30734.7,252.0
R42,125,30987.2,252.5
R42,126,31238.6,251.39999999999782
R42,127,31490.4,251.8000000000029
R42,128,31741.6,251.1999999999971
R42,129,31994.0,252.40000000000146
R42,130,32245.3,251.29999999999927
R42,131,32496.0,250.70000000000073
R42,132,32746.8,250.79999999999927
R42,133,32997.8,251.00000000000364
R42,134,33249.7,251.89999999999418
R42,135,33500.4,250.70000000000437
R42,136,33752.6,252.1999999999971
R42,137,34005.2,252.59999999999854
R42,138,34257.5,252.3000000000029
R42,139,34509.2,251.6999999999971
R42,140,34760.5,251.3000000000029
R42,141,35013.5,253.0
R42,142,35264.7,251.1999999999971
R42,143,35516.9,252.20000000000437
R42,144,35768.3,251.40000000000146
R42,145,36018.5,250.1999999999971
R42,146,36268.1,249.59999999999854
R42,147,36520.0,251.90000000000146
R42,148,36772.9,252.90000000000146
R42,149,37023.4,250.5
R42,150,37275.6,252.1999999999971
R42,151,37525.8,250.20000000000437
R42,152,37779.4,253.59999999999854
R42,153,38029.5,250.09999999999854
R42,154,38279.9,250.40000000000146
R42,155,38532.0,252.09999999999854
R42,156,38785.0,253.0
R42,157,39036.7,251.6999999999971
R42,158,39288.7,252.0
R42,159,39539.2,250.5
R42,160,39788.0,248.8000000000029
R42,161,40039.9,251.90000000000146
R42,162,40292.2,252.29999999999563
R42,163,40541.5,249.3000000000029
R42,164,40793.0,251.5
R42,165,41048.9,255.90000000000146
R42,166,41317.4,268.5
R42,167,41583.5,266.09999999999854
R42,168,41851.1,267.59999999999854
R42,169,42116.5,265.40000000000146
R42,170,42395.8,279.3000000000029
R42,171,42660.7,264.8999999999942
R42,172,42931.0,270.3000000000029
R42,173,43210.8,279.8000000000029
R42,174,43478.2,267.3999999999942
R42,175,43745.6,267.40000000000146
R42,176,44014.1,268.5
R42,177,44288.2,274.09999999999854
R42,178,44554.3,266.1000000000058
R42,179,44818.5,264.1999999999971
R42,180,45090.8,272.3000000000029
R42,181,45354.6,263.79999999999563
R42,182,45617.6,263.0
R42,183,45878.4,260.8000000000029
R42,184,46140.7,262.29999999999563
R42,185,46401.2,260.5
R42,186,46661.2,260.0
R42,187,46919.5,258.3000000000029
R42,188,47178.2,258.6999999999971
R42,189,47437.3,259.1000000000058
R42,190,47694.4,257.09999999999854
R42,191,47952.7,258.29999999999563
R42,192,48211.1,258.40000000000146
R42,193,48472.6,261.5
R42,194,48731.0,258.40000000000146
R42,195,48990.5,259.5
R42,196,49250.6,260.09999999999854
R42,197,49510.7,260.09999999999854
R42,198,49770.5,259.8000000000029
R42,199,50030.9,260.40000000000146
R42,200,50290.4,259.5
R123,1,214.011,214.011
R123,2,416.616,202.605
R123,3,618.742,202.12599999999998
R123,4,819.472,200.73000000000002
R123,5,1021.09,201.61800000000005
R123,6,1223.13,202.04000000000008
R123,7,1423.31,200.17999999999984
R123,8,1621.83,198.51999999999998
R123,9,1822.68,200.85000000000014
R123,10,2024.31,201.62999999999988
R123,11,2225.49,201.17999999999984
R123,12,2427.28,201.79000000000042
R123,13,2626.72,199.4399999999996
R123,14,2826.36,199.64000000000033
R123,15,3026.34,199.98000000000002
R123,16,3225.04,198.69999999999982
R123,17,3425.41,200.3699999999999
R123,18,3626.64,201.23000000000002
R123,19,3829.08,202.44000000000005
