id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
00009,P4,all,1280,0.4555720388889313,0.11937007158994675,0.33620196729898455,0.6707983032252903,0.11128445925905688,0.5595138439662335
00009,P4,fg,222,0.599028468132019,0.09571748301386833,0.5033109851181508,0.6932644327756922,0.04617218799950116,0.647092244776191
00009,P4,bg,1058,0.3651677668094635,0.18440166115760803,0.18076610565185547,0.4677728295991214,0.19592678822363574,0.2718460413754857
00009,P5,all,320,0.36346501111984253,0.16657986044883727,0.19688515067100526,0.48265513928148657,0.1013967924890768,0.3812583467924098
00009,P5,fg,52,0.486897349357605,0.2741643786430359,0.2127329707145691,0.23385567008415775,0.1489566556631831,0.08489901442097464
00009,P5,bg,268,0.3939337730407715,0.1888109564781189,0.20512281656265258,0.504616162313508,0.09369725333326635,0.4109189089802417
00013,P3,all,5120,0.2971893548965454,0.08011204302310944,0.21707731187343599,0.38731535781429194,0.13821081525086734,0.2491045425634246
00013,P3,fg,541,0.5021305084228516,0.1626261979341507,0.3395043104887009,0.5142085648116285,0.14504767719738462,0.3691608876142438
00013,P3,bg,4579,0.30748337507247925,0.08217437118291855,0.2253090038895607,0.38581995412069503,0.13631560984064986,0.24950434428004517
00013,P4,all,1280,0.32831284403800964,0.11932758837938309,0.20898525565862655,0.523083394612411,0.12482681617691385,0.3982565784354972
00013,P4,fg,128,0.49165573716163635,0.1893926203250885,0.30226311683654783,0.5432750464906975,0.07076805934863357,0.4725069871420639
00013,P4,bg,1152,0.3161555230617523,0.1272107645869255,0.1889447584748268,0.40493519167957487,0.15031457897878014,0.2546206127007947
00013,P5,all,320,0.4327470660209656,0.28930829763412474,0.14343876838684083,0.47250691920485877,0.25842209867833493,0.21408482052652383
00013,P5,fg,34,0.5166208148002625,0.41638739705085753,0.10023341774940492,0.35996083640182364,0.3104470545736326,0.04951378182819105
00013,P5,bg,286,0.48211154341697693,0.32911124229431155,0.15300030112266538,0.4982292494704951,0.2836489830687778,0.2145802664017173
00029,P3,all,5120,0.3456886112689972,0.05580564513802529,0.2898829661309719,0.6051996407440697,0.07623841154673623,0.5289612291973335
00029,P3,fg,508,0.4722120463848114,0.06962965354323387,0.40258239284157754,0.528593643873717,0.022994646370320088,0.5055989975033969
00029,P3,bg,4612,0.3353174924850464,0.05897553116083145,0.27634196132421496,0.6073187772131572,0.09187935255735326,0.515439424655804
00029,P4,all,1280,0.3162837624549866,0.07254325300455093,0.24374050945043563,0.6312187285899123,0.030489884653421073,0.6007288439364913
00029,P4,fg,121,0.6187223196029663,0.13780826181173325,0.4809140577912331,0.748632376600032,0.022839785914996205,0.7257925906850358
00029,P4,bg,1159,0.29180988669395447,0.08141331225633622,0.21039657443761825,0.5197642624953939,0.06835568316246332,0.45140857933293055
00029,P5,all,320,0.5044862031936646,0.21451700925827027,0.2899691939353943,0.6208792620747042,0.13893200182244586,0.48194726025225837
00029,P5,fg,31,0.6688889265060425,0.3297320306301117,0.3391568958759308,0.554507522328205,0.2518481345558169,0.3026593877723881
00029,P5,bg,289,0.5134360194206238,0.24048927724361419,0.2729467421770096,0.6151908849660825,0.13502830818863282,0.4801625767774497
00032,P3,all,5120,0.2691483795642853,0.06114255636930466,0.20800582319498062,0.5641885231929271,0.11249373817839925,0.45169478501452787
00032,P3,fg,407,0.6960122585296631,0.09566237777471542,0.6003498807549477,0.7333880281455026,0.13482956486316588,0.5985584632823368
00032,P3,bg,4713,0.20543429255485535,0.06352055892348289,0.14191373363137244,0.4220220521712979,0.1024375760145719,0.319584476156726
00032,P4,all,1280,0.356088787317276,0.09840444549918174,0.25768434181809424,0.6262988360066625,0.11065583423326246,0.5156430017734001
00032,P4,fg,93,0.709977388381958,0.20753307938575744,0.5024443089962005,0.7608890819905353,0.1969503788012493,0.563938703189286
00032,P4,bg,1187,0.2655876874923706,0.09714685082435608,0.16844083666801452,0.43847614430825244,0.0972997869495488,0.34117635735870366
00032,P5,all,320,0.5379287004470825,0.275982141494751,0.26194655895233154,0.655829719059019,0.2407926060395294,0.4150371130194896
00032,P5,fg,21,0.5205914974212646,0.6517396330833435,-0.13114813566207884,0.44133331259466035,0.42727482238470554,0.01405849020995481
00032,P5,bg,299,0.5567111968994141,0.2622389942407608,0.29447220265865326,0.679558756943888,0.22863471679219752,0.4509240401516905
00037,P3,all,5120,0.38893911242485046,0.04469164721667766,0.3442474652081728,0.66446960491932,0.0670323974100674,0.5974372075092526
00037,P3,fg,481,0.8649405241012573,0.04402237460017204,0.8209181495010853,0.8490148602408448,-0.015082889272065206,0.8640977495129101
00037,P3,bg,4639,0.3275682330131531,0.052967846393585205,0.27460038661956787,0.5456836653461326,0.07750088185677048,0.46818278348936204
00037,P4,all,1280,0.4440532326698303,0.05987656712532043,0.3841766655445099,0.6506357820783467,0.01733686932731633,0.6332989127510303
00037,P4,fg,126,0.8616905212402344,0.08922859132289887,0.7724619299173355,0.8969547401667318,0.03596238434236825,0.8609923558243636
00037,P4,bg,1154,0.31964245438575745,0.07290161699056626,0.2467408373951912,0.416903385345226,0.0011157252200186241,0.41578766012520735
00037,P5,all,320,0.45068660378456116,0.23291589617729186,0.2177707076072693,0.4455840455587449,0.053229173709017405,0.3923548718497275
00037,P5,fg,34,0.8511682152748108,0.302310174703598,0.5488580405712128,0.8734542837625885,0.08034523772471172,0.7931090460378768
00037,P5,bg,286,0.4022144079208374,0.2711718827486038,0.13104252517223358,0.30595411053378385,0.06746557895828777,0.2384885315754961
00043,P3,all,5120,0.3145744502544403,0.10213827490806579,0.21243617534637452,0.5167876506093976,0.2277692943860584,0.28901835622333916
00043,P3,fg,126,0.6143202781677246,0.3592069625854492,0.2551133155822754,0.36752236451580483,0.2659570280964384,0.10156533641936644
00043,P3,bg,4994,0.30837956070899963,0.10195204317569732,0.2064275175333023,0.5197676698240644,0.229426900160299,0.29034076966376543
00043,P4,all,1280,0.45430824160575867,0.12918784618377685,0.3251203954219818,0.46286437023239746,0.16279527646522945,0.300069093767168
00043,P4,fg,30,0.841890811920166,0.4921285152435303,0.3497622966766357,0.683401428825374,-0.06432600057054944,0.7477274293959235
00043,P4,bg,1250,0.44883105158805847,0.13200282752513887,0.3168282240629196,0.43154912607136375,0.1746609032420045,0.25688822282935925
00043,P5,all,320,0.4568111300468445,0.24793221950531005,0.20887891054153443,0.40937655135290885,0.04207127750730751,0.36730527384560135
00043,P5,fg,10,0.8945651054382324,0.6607462048530579,0.23381890058517452,0.5092629243750225,-0.588853114164292,1.0981160385393145
00043,P5,bg,310,0.4397397041320801,0.24711554646492004,0.19262415766716004,0.26662651331061665,0.04875308230122048,0.21787343100939616
00045,P3,all,5120,0.3488769829273224,0.0666322261095047,0.2822447568178177,0.4924045980087863,0.15255347034016997,0.3398511276686163
00045,P3,fg,63,0.8946474194526672,0.27579763531684875,0.6188497841358185,0.8806291290861776,0.23061088392747126,0.6500182451587064
00045,P3,bg,5057,0.3471694886684418,0.06943562775850295,0.2777338609099388,0.47811481992976324,0.15072178139751397,0.32739303853224927
00045,P4,all,1280,0.2741767168045044,0.09700061678886414,0.17717610001564027,0.4669204069261385,0.06498588873071463,0.40193451819542386
00045,P4,fg,16,0.9141691327095032,0.4430697560310364,0.4710993766784668,0.9256405769694308,0.22799925853798228,0.6976413184314485
00045,P4,bg,1264,0.27323928475379944,0.09932607561349868,0.17391320914030076,0.45888475419558866,0.06112598106781766,0.397758773127771
00045,P5,all,320,0.3773699700832367,0.22281951010227202,0.15455045998096467,0.3408861202000588,0.14805633215999423,0.1928297880400646
00045,P5,fg,4,,,,,,
00045,P5,bg,316,0.3798070549964905,0.22473811507225036,0.15506893992424012,0.3359896283019387,0.14903447523739355,0.18695515306454513
00054,P3,all,5120,0.28053537011146545,0.07093940451741218,0.20959596559405327,0.3808541535361799,0.0687572834103687,0.3120968701258112
00054,P3,fg,597,0.6978312730789185,0.10247126370668411,0.5953600093722343,0.528625748185301,0.10562529091062581,0.42300045727467517
00054,P3,bg,4523,0.23903782665729523,0.07442501559853554,0.1646128110587597,0.3829684282869719,0.06865209073403951,0.3143163375529324
00054,P4,all,1280,0.4267910420894623,0.12164903879165649,0.3051420032978058,0.5017264649766723,0.02673502811379307,0.4749914368628792
00054,P4,fg,145,0.7934115529060364,0.22237955033779144,0.5710320025682449,0.7223386729769101,0.060729944183165206,0.6616087287937449
00054,P4,bg,1135,0.3780950903892517,0.12804716527462007,0.25004792511463164,0.4315275978986409,0.01938623895613821,0.4121413589425027
00054,P5,all,320,0.5233626365661621,0.23214179277420044,0.29122084379196167,0.546449630935825,-0.03465683809308144,0.5811064690289064
00054,P5,fg,36,0.7167539596557617,0.34326833486557007,0.37348562479019165,0.5762631167663347,-0.23536265920055294,0.8116257759668877
00054,P5,bg,284,0.4800347089767456,0.2819214046001434,0.19811330437660218,0.3679915202771226,0.010361409890619165,0.35763011038650344
00059,P3,all,5120,0.3465821146965027,0.04765177145600319,0.2989303432404995,0.5732924351308412,0.09917912884399882,0.47411330628684234
00059,P3,fg,574,0.6697280406951904,0.0818965382874012,0.5878315024077893,0.7034775829381115,0.0006037546366017023,0.7028738283015098
00059,P3,bg,4546,0.3297186493873596,0.05574604943394661,0.273972599953413,0.508297748010637,0.13038697712175615,0.3779107708888808
00059,P4,all,1280,0.3564029932022095,0.08563367277383804,0.27076932042837143,0.6063903860680434,0.09785833049150112,0.5085320555765422
00059,P4,fg,140,0.6888276934623718,0.11311546564102173,0.5757122278213501,0.7370862174633236,0.016512600219694265,0.7205736172436293
00059,P4,bg,1140,0.3206784725189209,0.09880583137273788,0.22187264114618302,0.5165115195887391,0.12337414890427131,0.39313737068446775
00059,P5,all,320,0.5180175304412842,0.28937852680683135,0.22863900363445283,0.6386066467403428,0.31253146295918577,0.3260751837811571
00059,P5,fg,35,0.7369463443756104,0.4072323560714722,0.3297139883041382,0.7216370505220847,0.10698940759161132,0.6146476429304734
00059,P5,bg,285,0.5218000411987305,0.3241447299718857,0.19765531122684477,0.6122848906648432,0.34414716272680834,0.2681377279380348
00064,P3,all,5120,0.22799180448055267,0.046506891027092934,0.18148491345345974,0.4383439210786167,0.04658851954334599,0.3917554015352707
00064,P3,fg,168,0.8898193836212158,0.1529863730072975,0.7368330106139183,0.8496257137730241,0.0359333324027949,0.8136923813702291
00064,P3,bg,4952,0.209616020321846,0.048622486740350725,0.1609935335814953,0.32150422691454983,0.05291555649074914,0.2685886704238007
00064,P4,all,1280,0.24909129738807678,0.07743768393993378,0.171653613448143,0.48607906939721507,0.01688498300439819,0.4691940863928169
00064,P4,fg,43,0.9080792665481567,0.21977388262748718,0.6883053839206695,0.9373580664838054,-0.0411414169156764,0.9784994833994818
00064,P4,bg,1237,0.2078871726989746,0.08319841399788856,0.12468875870108605,0.32249317212772527,0.033715488049274066,0.2887776840784512
00064,P5,all,320,0.41684776544570923,0.26614720821380616,0.15070055723190307,0.21276595001539161,0.15916355816899294,0.05360239184639867
00064,P5,fg,9,0.8141819834709167,0.7502779364585876,0.0639040470123291,-0.3600229697227459,-0.04473780968983176,-0.3152851600329141
00064,P5,bg,311,0.41805049777030945,0.27266992926597594,0.1453805685043335,0.25281283196559384,0.16274738460397475,0.09006544736161909
00075,P3,all,5120,0.16120897233486176,0.06880800202488899,0.09240097030997277,0.41332172090998726,0.15244332020005275,0.2608784007099345
00075,P3,fg,14,0.9405497908592224,0.563378244638443,0.3771715462207794,0.7871202631810255,0.09489409944272997,0.6922261637382955
00075,P3,bg,5106,0.1588839292526245,0.06958286091685295,0.08930106833577156,0.3891366698748609,0.1558607429282441,0.2332759269466168
00075,P4,all,1280,0.19490499794483185,0.0903905175626278,0.10451448038220405,0.1834671440876991,0.05619633508771278,0.12727080899998633
00075,P4,fg,6,,,,,,
00075,P4,bg,1274,0.18963126838207245,0.0913679376244545,0.09826333075761795,0.13384446251456258,0.06187029687415639,0.07197416564040619
00075,P5,all,320,0.42954376339912415,0.25491059720516207,0.17463316619396207,0.33313012424105276,0.022483264109823313,0.31064686013122944
00075,P5,fg,2,,,,,,
00075,P5,bg,318,0.4274384081363678,0.2570555090904236,0.17038289904594422,0.33758858900561134,0.022527717334890004,0.31506087167072133
00078,P3,all,5120,0.17322155833244324,0.05686701834201813,0.11635453999042511,0.23827678688026194,0.08367315231222262,0.15460363456803933
00078,P3,fg,36,0.5793454051017761,0.4432771921157837,0.13606821298599242,0.11996027984568555,-0.006835897973027548,0.1267961778187131
00078,P3,bg,5084,0.1755484938621521,0.057662443816661836,0.11788605004549027,0.2280229971380284,0.08430954303170807,0.14371345410632033
00078,P4,all,1280,0.21767187118530273,0.08247146010398865,0.1352004110813141,0.08864882181211779,0.038658888403853266,0.04998993340826453
00078,P4,fg,14,0.46839839220046997,0.4534562289714813,0.01494216322898867,0.1731627421845031,-0.03267566963519657,0.20583841181969967
00078,P4,bg,1266,0.2171190232038498,0.08306588828563691,0.13405313491821289,0.06581351609771958,0.041838428774358526,0.02397508732336106
00078,P5,all,320,0.42351916432380676,0.2889223873615265,0.13459677696228028,0.3302035325062095,0.12922759399168432,0.20097593851452517
00078,P5,fg,3,,,,,,
00078,P5,bg,317,0.42629286646842957,0.2906688630580902,0.13562400341033937,0.33607498554798493,0.12692585612865556,0.20914912941932937
00129,P3,all,5120,0.21228726208209991,0.05707928016781807,0.15520798191428184,0.4000965358332954,0.09759051905554453,0.3025060167777509
00129,P3,fg,188,0.5899624228477478,0.16140047311782837,0.42856194972991946,0.5976095481781668,-0.04218835437305833,0.6397979025512252
00129,P3,bg,4932,0.2056964784860611,0.05841878652572632,0.14727769196033477,0.38711930102411646,0.10408677921472573,0.28303252180939076
00129,P4,all,1280,0.18294315040111542,0.08201896473765373,0.10092418566346169,0.3479132305786933,0.009318114919500773,0.3385951156591925
00129,P4,fg,51,0.6952698826789856,0.18572003543376922,0.5095498472452163,0.6903520034495707,-0.11000746369750214,0.8003594671470728
00129,P4,bg,1229,0.17568033933639526,0.08505630865693092,0.09062403067946434,0.3331058606932935,0.014196252410595573,0.31890960828269793
00129,P5,all,320,0.49798741936683655,0.2858601987361908,0.21212722063064576,0.5761486493353954,0.19011857481279382,0.38603007452260163
00129,P5,fg,8,0.8154429197311401,0.6956812024116517,0.11976171731948848,-0.31069306557301224,0.3384467741849516,-0.6491398397579639
00129,P5,bg,312,0.5051778554916382,0.2909747689962387,0.2142030864953995,0.5817359709446377,0.19178886730387526,0.38994710364076246
00130,P3,all,5120,0.16851107776165009,0.05512512251734734,0.11338595524430276,0.3549308563173408,0.10743407349313086,0.24749678282420992
00130,P3,fg,325,0.7432742714881897,0.12326270937919617,0.6200115621089936,0.8147636232267187,-0.061851039878799606,0.8766146631055183
00130,P3,bg,4795,0.1452149897813797,0.062255286425352094,0.0829597033560276,0.2833950745999213,0.12523642548635291,0.1581586491135684
00130,P4,all,1280,0.17315247654914856,0.08440652936697006,0.0887459471821785,0.40202642595168353,0.08602177354251297,0.31600465240917053
00130,P4,fg,77,0.8640901446342468,0.19856698215007781,0.665523162484169,0.9148541506312767,-0.018727497535791046,0.9335816481670678
00130,P4,bg,1203,0.14573822915554047,0.09011545330286026,0.055622775852680204,0.2498815153403416,0.1265399910153975,0.12334152432494408
00130,P5,all,320,0.5056412816047668,0.27954076528549193,0.2261005163192749,0.5497602173619276,0.2560673953841627,0.2936928219777649
00130,P5,fg,19,0.904991090297699,0.3538006544113159,0.5511904358863831,0.8385551162791052,-0.04660959750559113,0.8851647137846963
00130,P5,bg,301,0.5138999223709106,0.2900801956653595,0.22381972670555117,0.5475300254232837,0.2726721055767388,0.27485791984654484
00143,P3,all,5120,0.4841613173484802,0.0587172981351614,0.4254440192133188,0.5384912659776167,0.08640423644329834,0.45208702953431834
00143,P3,fg,281,0.8266473412513733,0.11811669766902924,0.7085306435823441,0.7898812342335888,0.10781572671339582,0.682065507520193
00143,P3,bg,4839,0.4784243106842041,0.06022028289735317,0.41820402778685095,0.4911766969659375,0.09100196131549823,0.40017473565043926
00143,P4,all,1280,0.3972679674625397,0.09537657201290131,0.3018913954496384,0.5977395277253499,0.10642843390323438,0.4913110938221155
00143,P4,fg,60,0.8688741326332092,0.26529560685157777,0.6035785257816315,0.878995101219902,0.030191685743947188,0.8488034154759548
00143,P4,bg,1220,0.3891691267490387,0.09825045764446258,0.2909186691045761,0.5263840278206178,0.11066769018932235,0.41571633763129545
00143,P5,all,320,0.581881046295166,0.23401052951812745,0.34787051677703856,0.689224022060694,0.14815608636339633,0.5410679356972976
00143,P5,fg,18,0.810714066028595,0.5260056316852569,0.28470843434333803,0.766639567558111,0.14592878406741003,0.620710783490701
00143,P5,bg,302,0.569078266620636,0.23677410185337067,0.3323041647672653,0.6748699950519026,0.15399345721539004,0.5208765378365126
00147,P3,all,5120,0.43416738510131836,0.06047222092747688,0.37369516417384147,0.49767605364027495,0.1759266337249593,0.32174941991531564
00147,P3,fg,712,0.6555365324020386,0.16967292726039887,0.48586360514163973,0.6252599050360971,0.30805462188275995,0.3172052831533371
00147,P3,bg,4408,0.41616302728652954,0.06021920070052147,0.3559438265860081,0.45791161322620694,0.14020844989874914,0.3177031633274578
00147,P4,all,1280,0.44472524523735046,0.09326291978359222,0.3514623254537582,0.6410987705574693,0.0724807543650854,0.568618016192384
00147,P4,fg,183,0.741638720035553,0.19347638189792632,0.5481623381376266,0.7190299377305153,0.020261192305773206,0.6987687454247421
00147,P4,bg,1097,0.41325780749320984,0.09394443184137344,0.3193133756518364,0.49012698031538837,0.060652780375649785,0.42947419993973857
00147,P5,all,320,0.5290518999099731,0.16814079582691194,0.3609111040830612,0.6965062363547325,0.04275346550177626,0.6537527708529562
00147,P5,fg,38,0.6927263140678406,0.2991127252578735,0.39361358880996705,0.5457824877106899,0.025983017622980685,0.5197994700877092
00147,P5,bg,282,0.48904743790626526,0.1946203500032425,0.29442708790302274,0.6029480001271189,0.05652790930907248,0.5464200908180464
00150,P3,all,5120,0.6054777503013611,0.047351715713739397,0.5581260345876217,0.6459052432714232,0.14777022400405798,0.4981350192673652
00150,P3,fg,140,0.7534961104393005,0.15222460478544236,0.6012715056538582,0.7815035316448964,0.20960537718702077,0.5718981544578756
00150,P3,bg,4980,0.6076094508171082,0.04896329529583454,0.5586461555212736,0.6372551648340393,0.14797368353632329,0.48928148129771604
00150,P4,all,1280,0.5077793598175049,0.07790586352348328,0.4298734962940216,0.6093016785929292,0.1148304639250193,0.4944712146679099
00150,P4,fg,39,0.8090723752975464,0.26069480180740356,0.5483775734901428,0.6617836447296368,0.02834040808964548,0.6334432366399914
00150,P4,bg,1241,0.5130189657211304,0.08173926994204521,0.43127969577908515,0.6081409624601768,0.1206579796369158,0.48748298282326097
00150,P5,all,320,0.49127212166786194,0.26150361001491546,0.22976851165294648,0.6100840571608586,0.21361438761315124,0.39646966954770735
00150,P5,fg,11,0.8482511639595032,0.47897900342941285,0.3692721605300903,0.8437166020570951,0.009321754729406485,0.8343948473276886
00150,P5,bg,309,0.4966634511947632,0.2804212957620621,0.2162421554327011,0.5949981130525744,0.2229882969284968,0.37200981612407763
00172,P3,all,5120,0.36989131569862366,0.08472197502851486,0.2851693406701088,0.5805502875395129,0.08772904921947469,0.4928212383200382
00172,P3,fg,701,0.7281706929206848,0.09135519415140152,0.6368154987692833,0.8016066100864733,0.03181052527309602,0.7697960848133772
00172,P3,bg,4419,0.3285340964794159,0.09815384969115257,0.23038024678826333,0.4826553938167701,0.09976547165793861,0.38288992215883144
00172,P4,all,1280,0.45261433720588684,0.10082830786705017,0.3517860293388367,0.657403908448186,0.056827377765212995,0.600576530682973
00172,P4,fg,182,0.7456169724464417,0.09040703922510147,0.6552099332213401,0.8505733582235151,-0.09121717334227336,0.9417905315657884
00172,P4,bg,1098,0.31008481979370117,0.13474691957235335,0.17533790022134782,0.44073176769534256,0.11694341256412424,0.3237883551312183
00172,P5,all,320,0.449626088142395,0.2607725143432617,0.1888535737991333,0.4755143243410547,0.20994185466967613,0.26557246967137854
00172,P5,fg,37,0.47972479462623596,0.33330231308937075,0.1464224815368652,-0.3820221760859209,-0.03528201606823785,-0.34674016001768304
00172,P5,bg,283,0.47910067439079285,0.28761003017425535,0.1914906442165375,0.5222673584868537,0.22823740053972016,0.2940299579471335
00187,P3,all,5120,0.3996054232120514,0.04459099844098091,0.3550144247710705,0.5391972761228244,0.08760440998587823,0.45159286613694616
00187,P3,fg,910,0.53839111328125,0.03648621067404747,0.5019049026072026,0.4515205719395964,0.03904204787827683,0.4124785240613196
00187,P3,bg,4210,0.3976363241672516,0.07160452827811241,0.32603179588913916,0.5175849575137837,0.12000588287668426,0.3975790746370995
00187,P4,all,1280,0.4728151857852936,0.06843814775347709,0.40437703803181646,0.6294628731168342,0.10593944374073354,0.5235234293761007
00187,P4,fg,214,0.5109931826591492,0.07038177326321601,0.44061140939593313,0.49085739528256994,0.05741251368058351,0.4334448816019864
00187,P4,bg,1066,0.4229256212711334,0.11991652995347976,0.30300909131765363,0.5116980000043534,0.15199741857099627,0.35970058143335715
00187,P5,all,320,0.364156037569046,0.20918989181518555,0.15496614575386047,0.523503507942217,0.1952968360384169,0.3282066719038001
00187,P5,fg,55,0.6588400602340698,0.31532631516456605,0.3435137450695038,0.7856883694295538,0.23306926719751977,0.552619102232034
00187,P5,bg,265,0.32820674777030945,0.22724081873893737,0.10096592903137208,0.4509014312118306,0.19226453977957564,0.25863689143225493
00209,P3,all,5120,0.31190863251686096,0.04800962805747986,0.2638990044593811,0.5706388503707465,0.09538822047023864,0.4752506299005078
00209,P3,fg,379,0.8454688191413879,0.09684792011976243,0.7486208990216255,0.8470662721252414,-0.0004290550067824167,0.8474953271320238
00209,P3,bg,4741,0.2770528793334961,0.05185981243848801,0.2251930668950081,0.4574082237883621,0.12143315284945395,0.33597507093890816
00209,P4,all,1280,0.3125625252723694,0.07367164641618729,0.2388908788561821,0.5657591637261528,0.00835001989453856,0.5574091438316142
00209,P4,fg,96,0.8807656764984131,0.1317591890692711,0.749006487429142,0.9124359098714836,-0.10016306333055583,1.0125989732020395
00209,P4,bg,1184,0.2644593417644501,0.08213183134794236,0.18232751041650772,0.4266394760371767,0.04339376849041249,0.38324570754676424
00209,P5,all,320,0.5780698657035828,0.3919714570045471,0.18609840869903566,0.5927566326068479,0.23278616514696351,0.35997046745988437
00209,P5,fg,25,0.5570618510246277,0.49596871733665465,0.061093133687973034,0.22110862955510185,0.09390954617602128,0.1271990833790806
00209,P5,bg,295,0.6061183214187622,0.42075549364089965,0.18536282777786256,0.6329410567855621,0.24594066649989324,0.3870003902856689
00217,P3,all,5120,0.4572199285030365,0.08322272896766662,0.37399719953536986,0.565566767918394,0.1469078801152675,0.4186588878031265
00217,P3,fg,117,0.8702648282051086,0.1774043172597885,0.6928605109453201,0.8649036822535965,-0.1298568699686416,0.994760552222238
00217,P3,bg,5003,0.452867716550827,0.08518115505576133,0.3676865614950657,0.5479656219103483,0.1626712836758802,0.385294338234468
00217,P4,all,1280,0.45041608810424805,0.10870172083377838,0.34171436727046967,0.5336978031347921,0.08383721328478658,0.44986058985000554
00217,P4,fg,28,0.9142071604728699,0.2608281284570694,0.6533790320158005,0.9311693126996486,-0.0029557199059305856,0.9341250326055792
00217,P4,bg,1252,0.4466545581817627,0.11080536097288132,0.3358491972088814,0.5054402345262505,0.10551370721778475,0.3999265273084658
00217,P5,all,320,0.4442780911922455,0.2272872135043144,0.21699087768793107,0.4822015832677974,0.12926459334560417,0.35293698992219324
00217,P5,fg,8,0.8900160789489746,0.5826205730438232,0.3073955059051514,0.6239608792450889,0.07781822086924439,0.5461426583758445
00217,P5,bg,312,0.4442242681980133,0.22843101918697356,0.21579324901103974,0.4827188782963523,0.1271591018822509,0.3555597764141014
00222,P3,all,5120,0.3416585922241211,0.04953079372644424,0.29212779849767684,0.5821627180940464,0.0732198166170815,0.5089429014769649
00222,P3,fg,283,0.8383141756057739,0.11358296573162079,0.7247312098741532,0.8162567330977953,-0.04786354728646244,0.8641202803842578
00222,P3,bg,4837,0.3281140625476837,0.05280301421880722,0.2753110483288765,0.5377217312500022,0.09011749777476026,0.447604233475242
00222,P4,all,1280,0.37098267674446106,0.08116500675678254,0.28981766998767855,0.6200168653226499,0.02751112540790489,0.592505739914745
00222,P4,fg,66,0.8527421355247498,0.12729845941066742,0.7254436761140823,0.9075958568228871,-0.12152546813279437,1.0291213249556814
00222,P4,bg,1214,0.33339062333106995,0.08919841349124909,0.24419220983982087,0.5045359992311647,0.05346640778337334,0.4510695914477913
00222,P5,all,320,0.4926709234714508,0.18198832273483276,0.310682600736618,0.5472404310889972,0.11656599078203767,0.43067444030695956
00222,P5,fg,21,0.6882127523422241,0.4429092526435852,0.2453034996986389,0.3549509988480814,-0.05614255346538899,0.4110935523134704
00222,P5,bg,299,0.5023613572120667,0.19386549592018126,0.3084958612918854,0.554909287039618,0.12756591233335599,0.42734337470626194
