epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,947.797,1.40134,1.62958,1.27111,0,0,0,0,0,0,0,0.00332741,0.00332741,0.0700533
2,1884.44,1.32748,1.0423,1.20798,0,0,0,0,0,0,0,0.00662778,0.00662778,0.0400203
3,2819.65,1.3322,1.00295,1.20845,0,0,0,0,0,0,0,0.00989514,0.00989514,0.00995434
4,3756.46,1.32406,0.96873,1.20898,0,0,0,0,0,0,0,0.0098515,0.0098515,0.0098515
5,4694.15,1.28898,0.89799,1.18872,0,0,0,0,0,0,0,0.009802,0.009802,0.009802
6,5628.91,1.26295,0.84654,1.1764,0,0,0,0,0,0,0,0.0097525,0.0097525,0.0097525
7,6566.7,1.24979,0.82553,1.1689,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
8,7501.36,1.23372,0.79671,1.16564,0,0,0,0,0,0,0,0.0096535,0.0096535,0.0096535
9,8439.05,1.22417,0.77993,1.15925,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
10,9378.22,1.21467,0.76176,1.156,0,0,0,0,0,0,0,0.0095545,0.0095545,0.0095545
11,10316.2,1.20494,0.75131,1.14756,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
12,11256,1.19732,0.73733,1.14262,0,0,0,0,0,0,0,0.0094555,0.0094555,0.0094555
13,12194.5,1.19473,0.73024,1.14554,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
14,13131.4,1.1865,0.72205,1.1379,0,0,0,0,0,0,0,0.0093565,0.0093565,0.0093565
15,14066.2,1.18149,0.71271,1.13482,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
16,15006.1,1.17198,0.70488,1.12986,0,0,0,0,0,0,0,0.0092575,0.0092575,0.0092575
17,15942.4,1.17079,0.69941,1.13213,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
18,16883.2,1.165,0.69292,1.12936,0,0,0,0,0,0,0,0.0091585,0.0091585,0.0091585
19,17822.4,1.16247,0.68855,1.12651,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
20,18757.4,1.15996,0.68146,1.12469,0,0,0,0,0,0,0,0.0090595,0.0090595,0.0090595
21,19695,1.15328,0.67858,1.12286,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
22,20630.9,1.15188,0.67389,1.1181,0,0,0,0,0,0,0,0.0089605,0.0089605,0.0089605
23,21567.4,1.14617,0.66562,1.11692,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
24,22502,1.14591,0.66492,1.11776,0,0,0,0,0,0,0,0.0088615,0.0088615,0.0088615
25,23436,1.14412,0.66632,1.11439,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
26,24372.4,1.13888,0.65727,1.11413,0,0,0,0,0,0,0,0.0087625,0.0087625,0.0087625
27,25306.8,1.13396,0.6511,1.11093,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
28,26239.1,1.13413,0.65295,1.11244,0,0,0,0,0,0,0,0.0086635,0.0086635,0.0086635
29,27187.6,1.13183,0.65021,1.1091,0,0,0,0,0,0,0,0.008614,0.008614,0.008614
30,28169.8,1.12874,0.64251,1.11065,0,0,0,0,0,0,0,0.0085645,0.0085645,0.0085645
31,29169.5,1.12686,0.64199,1.10765,0,0,0,0,0,0,0,0.008515,0.008515,0.008515
32,30116.9,1.12395,0.63767,1.1096,0,0,0,0,0,0,0,0.0084655,0.0084655,0.0084655
33,31075.7,1.12344,0.63844,1.10764,0,0,0,0,0,0,0,0.008416,0.008416,0.008416
34,32019.4,1.12047,0.63468,1.10386,0,0,0,0,0,0,0,0.0083665,0.0083665,0.0083665
35,32953.8,1.11959,0.6324,1.10544,0,0,0,0,0,0,0,0.008317,0.008317,0.008317
36,33885.5,1.1184,0.63041,1.10256,0,0,0,0,0,0,0,0.0082675,0.0082675,0.0082675
37,34822,1.11729,0.62764,1.1028,0,0,0,0,0,0,0,0.008218,0.008218,0.008218
38,35757.9,1.11311,0.62362,1.10071,0,0,0,0,0,0,0,0.0081685,0.0081685,0.0081685
39,36692.4,1.11099,0.62152,1.09931,0,0,0,0,0,0,0,0.008119,0.008119,0.008119
40,37620.8,1.11143,0.62174,1.10318,0,0,0,0,0,0,0,0.0080695,0.0080695,0.0080695
