row,object_id,split,class,source_group,support,paired,reference_candidate,native_gt_ce,teacher_gt_ce,native_minus_teacher_gt_ce,kl_T2,gradient_cosine
2290,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081153.jpg::gt:1,train,0,08,True,True,True,0.7493120189250752,0.7778545299033648,-0.028542510978289637,0.06804340133614127,-0.13599144368659905
2291,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081153.jpg::gt:2,train,0,08,True,True,True,0.5068415153234009,0.4835730220580988,0.023268493265302045,0.04387269070329648,0.7081912905206735
2292,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081153.jpg::gt:3,train,0,08,True,True,True,0.6043428612986992,0.7734864847346968,-0.16914362343599765,0.19786129411375847,-0.44558848188171435
2297,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081163.jpg::gt:0,train,0,08,True,True,True,0.39831914590518974,0.3704822350028618,0.027836910902327858,0.027807071481278894,0.6700419546939593
2298,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081163.jpg::gt:1,train,0,08,True,True,True,0.6896051210384957,0.6516792690372724,0.03792585200122334,0.18759822720997382,0.492031758778815
2299,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081163.jpg::gt:2,train,0,08,True,True,True,0.5694585727153846,0.6010239311961589,-0.03156535848077434,0.09755349537458781,0.026919579358577795
2300,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081163.jpg::gt:3,train,0,08,True,True,True,0.6309214849606124,0.6090771616286534,0.021844323331958834,0.06766902924954098,0.751589263991646
2305,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081172.jpg::gt:0,train,0,08,True,True,True,0.48794817209988783,0.45093754729151914,0.03701062480836868,0.147013684846402,0.6560000754481824
2306,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081172.jpg::gt:1,train,0,08,True,True,True,0.7440160155441411,0.7217021372453403,0.022313878298800688,0.10061299845651339,0.3826259987101879
2307,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081172.jpg::gt:2,train,0,08,True,True,True,0.655203104826086,0.6403922075223759,0.014810897303710047,0.18143289879247657,0.6444603663992929
2308,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081172.jpg::gt:3,train,0,08,True,True,True,0.6566309717678269,0.6639307070540967,-0.0072997352862698706,0.056511370527440534,0.05776245147462482
2309,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081172.jpg::gt:4,train,0,08,True,True,True,0.4512978155989522,0.5625932832472824,-0.11129546764833026,0.36843196368387476,0.15001630072718602
2310,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081172.jpg::gt:5,train,0,08,True,True,True,0.5522669709526645,0.5445974508462764,0.00766952010638812,0.04482256442418796,0.5443051956272813
2315,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081182.jpg::gt:0,train,0,08,True,True,True,0.6065400365331604,0.5458037428364919,0.06073629369666837,0.2594750510240593,0.6647370873450835
2316,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081182.jpg::gt:1,train,0,08,True,True,True,0.7180579931328399,0.731450617009489,-0.013392623876649135,0.029382751848433038,0.04021743651555693
2317,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081182.jpg::gt:2,train,0,08,True,True,True,0.5729718712466771,0.5541809863692514,0.01879088487742564,0.2575353506506068,0.301167073063783
2322,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081191.jpg::gt:0,train,0,08,True,True,True,0.5730876532621956,0.5814470185978118,-0.008359365335616153,0.028783758923276732,0.6426231754916277
2323,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081191.jpg::gt:1,train,0,08,True,True,True,0.5855446973636674,0.5965698888405282,-0.01102519147686079,0.07249735130074944,0.215384478298602
2324,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081191.jpg::gt:2,train,0,08,True,True,True,0.5704855504036548,0.5525940434859944,0.01789150691766038,0.10242558305679342,0.9083830207862057
2329,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081200.jpg::gt:0,train,0,08,True,True,True,0.6629558717524289,0.6680546676848799,-0.005098795932451078,0.08811350215226489,0.37158248837721136
2334,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081210.jpg::gt:0,train,0,08,True,True,True,0.6157657456076044,0.5286215235784746,0.08714422202912987,0.11998073785415463,0.6908002271738751
2335,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081210.jpg::gt:1,train,0,08,True,True,True,0.5743992335164012,0.5468206954859045,0.02757853803049666,0.055904700058960435,0.48808246073236683
2340,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081219.jpg::gt:0,train,0,08,True,True,True,0.6110600218014182,0.6191449337747256,-0.008084911973307504,0.5573439597620269,0.5189622262783892
2341,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081219.jpg::gt:1,train,0,08,True,True,True,0.609258401310358,1.821167527037535,-1.2119091257271768,1.6340787416893594,-0.408266898230364
2342,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081219.jpg::gt:2,train,0,08,True,True,True,1.6605320506029024,0.9279434858409172,0.7325885647619852,2.2412519420056,0.6577022154891188
2347,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081229.jpg::gt:0,train,0,08,True,True,True,0.5352023776831472,0.5371891209677278,-0.0019867432845805943,0.3107100263461013,0.5233489122618395
2348,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081229.jpg::gt:1,train,0,08,True,True,True,0.7152433192254216,0.6721107670130264,0.04313255221239515,0.14979514838902497,0.7746020530156272
2349,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081229.jpg::gt:2,train,0,08,True,True,True,0.8259577824925864,0.7939592550153036,0.031998527477282906,0.048765594986296595,0.211492168675319
2350,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081229.jpg::gt:3,train,0,08,True,True,False,0.9710218391645781,1.7089950682425825,-0.7379732290780046,1.7193310089316298,0.15648829216508633
2351,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081229.jpg::gt:4,train,0,08,True,True,True,0.5243415352285223,0.5313041071724252,-0.006962571943902866,0.021786310911438983,-0.036352300938909794
2352,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081229.jpg::gt:5,train,0,08,True,True,True,0.7846051506248415,0.714693863397974,0.0699112872268674,0.23343042702726574,0.7468315169617191
2357,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:0,train,0,08,True,True,True,0.47103427591666386,0.5727161020417098,-0.10168182612504592,0.1420812309831405,-0.10239576001309285
2358,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:1,train,0,08,True,True,True,1.0123934476889138,0.8610811982295887,0.15131224945932506,0.1052730483026506,0.5768940517755882
2359,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:2,train,0,08,True,True,True,0.8160928722920421,0.642598701329629,0.17349417096241307,0.6420252730131464,0.9044776049593091
2360,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:3,train,0,08,True,True,True,0.5992557219551435,0.6062285165491715,-0.006972794594027942,0.19096409527434094,0.46032274154728287
2361,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:4,train,0,08,True,True,True,0.9259418736477172,0.7886696234979372,0.13727225014978,0.2596254387394579,0.4400755554818089
2362,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:5,train,0,08,True,True,True,0.8679924320447148,1.186996373796987,-0.31900394175227226,0.40433319170743315,-0.1661701176294604
2363,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:6,train,0,08,True,True,True,0.6555882896869528,0.5537843623640504,0.10180392732290254,0.4154504733134673,0.7294422197668657
2364,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:7,train,0,08,True,True,True,0.6838422233043979,0.6378038627989333,0.04603836050546464,0.2281252945087291,0.6477139437770089
2365,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081238.jpg::gt:8,train,0,08,True,True,True,0.5741061500612332,0.6034865677343185,-0.02938041767308515,0.1552498512846034,0.16090397419579927
2369,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081248.jpg::gt:0,train,0,08,True,True,True,0.7479484258183946,0.75645402146438,-0.008505595645985436,0.17354884989851424,0.2869879998052845
2374,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081257.jpg::gt:0,train,0,08,True,True,True,0.5543051724949086,0.5008251334504016,0.05348003904450703,0.2775148218100355,0.5305445045350495
2375,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081257.jpg::gt:1,train,0,08,True,True,True,0.5761959058635023,0.5556712628565402,0.020524643006962107,0.2385735899538453,0.6708183926085705
2380,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081267.jpg::gt:0,train,0,08,True,True,True,0.5647403199749761,0.5787501692906957,-0.014009849315719539,0.08265105981945585,0.006260010278030522
2381,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081267.jpg::gt:1,train,0,08,True,True,True,0.38145695652059647,0.39080801373275864,-0.009351057212162249,0.14040340355959136,0.24586795428415403
2382,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081267.jpg::gt:2,train,0,08,True,True,True,1.1838598287076887,0.9395396525416063,0.24432017616608231,0.2531715997359849,0.36588999573617403
2383,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081267.jpg::gt:3,train,0,08,True,True,True,1.0588020428154068,1.181559790261206,-0.12275774744579929,0.30140793329162324,0.02077617905449693
2388,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081276.jpg::gt:0,train,0,08,True,True,True,0.5886662757448612,0.5961227503350967,-0.007456474590235532,0.05166760387503,0.5835349590289909
2393,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081285.jpg::gt:0,train,0,08,True,True,True,0.7810500999025093,0.6769054926389597,0.10414460726354935,0.3585649178124483,0.6542628966238137
2394,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081285.jpg::gt:1,train,0,08,True,True,True,0.46818703149851515,0.4633825647968681,0.0048044667016470186,0.04069638892030067,0.5634067725317567
2399,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081295.jpg::gt:0,train,0,08,True,True,True,0.7051416950671406,0.6818967382049913,0.023244956862149335,0.22198450955950327,0.46821505912123784
2400,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081295.jpg::gt:1,train,0,08,True,True,True,0.4167293659639405,0.4084172554211071,0.00831211054283345,0.04831598955512344,0.47601406672562224
2401,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081295.jpg::gt:2,train,0,08,True,True,True,0.5311689019102034,0.5255204569485634,0.005648444961639992,0.050708702481880745,0.4570116831542919
2402,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081295.jpg::gt:3,train,0,08,True,True,True,0.5881712312764802,0.5856831072275193,0.002488124048960927,0.05937648727531626,0.25185461940161125
2407,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081304.jpg::gt:0,train,0,08,True,True,True,0.5973086243817112,0.5890663552777853,0.008242269103925892,0.027044177821991193,0.3391560656792791
2408,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081304.jpg::gt:1,train,0,08,True,True,True,0.7139444300863074,0.6310349919924971,0.08290943809381024,0.12986936330977678,0.7099042427188323
2413,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081314.jpg::gt:0,train,0,08,True,True,True,0.44551474079331715,0.31602264138534336,0.1294920994079738,0.15996188141397205,0.841268062595422
2414,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081314.jpg::gt:1,train,0,08,True,True,True,4.737907360616081,0.8366169315254887,3.9012904290905923,6.22513878542919,0.9119465162350306
2419,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081323.jpg::gt:0,train,0,08,True,True,True,0.6544326223224753,0.6647179956125522,-0.010285373290076852,0.11962051812238739,0.6097612530724481
2420,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081323.jpg::gt:1,train,0,08,True,True,True,0.5220477282106569,0.6287202922985867,-0.10667256408792979,0.20561249639846196,0.07337131292724335
2425,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081333.jpg::gt:0,train,0,08,True,True,True,0.6920440035225008,0.7344896342743742,-0.042445630751873326,0.17202440656277096,0.4382817359727221
2430,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081342.jpg::gt:0,train,0,08,True,True,True,0.6058117216430109,0.5786135566538968,0.02719816498911415,0.05451214543643714,0.7900248515406743
2431,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081342.jpg::gt:1,train,0,08,True,True,True,0.6021578804465835,0.623047602968997,-0.020889722522413584,0.04899582357406071,-0.010981436156677116
2436,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:0,train,0,08,True,True,True,0.4840263478355422,0.4761821208497661,0.007844226985776068,0.058387826772309,0.8505632600211889
2437,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:1,train,0,08,True,True,True,0.5448624038883809,0.5365099066906666,0.0083524971977144,0.10943055217538454,0.7338205842113509
2438,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:2,train,0,08,True,True,True,0.5837137012470734,0.5707705922826155,0.012943108964457925,0.041973540320097286,0.689753074915344
2439,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:3,train,0,08,True,True,True,0.9971284948574791,0.6709102752201053,0.32621821963737385,0.4527062254498849,0.9747058321798493
2440,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:4,train,0,08,True,True,True,0.7147690537380822,0.7452086808501095,-0.030439627112027468,0.3471762674261858,0.22242234349988937
2441,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:5,train,0,08,True,True,True,0.9471399762302294,0.6830660005366017,0.26407397569362767,0.4004542737685082,0.5507785723167666
2442,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081352.jpg::gt:6,train,0,08,True,True,True,0.7125532698427527,0.6071134327225154,0.10543983712023725,0.5629536184240809,0.8161607520957076
2447,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081361.jpg::gt:0,train,0,08,True,True,True,0.5370629164781862,0.4922755094134349,0.04478740706475118,0.19133209908649848,0.8277791573066495
2448,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081361.jpg::gt:1,train,0,08,True,True,True,0.596916078440264,0.588187853330324,0.008728225109940063,0.11798760646367289,0.69254938541176
2449,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081361.jpg::gt:2,train,0,08,True,True,True,0.6679120401901948,0.6227634142311138,0.04514862595908098,0.14846044463313957,0.6566605778919832
2450,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081361.jpg::gt:3,train,0,08,True,True,True,0.6626187860184194,0.6602054278155566,0.0024133582028627587,0.09487088000444943,0.9373249224064952
2455,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081371.jpg::gt:0,train,0,08,True,True,True,0.6563583226741064,0.8486348048823465,-0.19227648220824006,0.35133450731134047,0.2158141940851608
2456,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081371.jpg::gt:1,train,0,08,True,True,True,0.7658515464745028,0.6630057179452455,0.10284582852925721,0.14051561556615297,0.6775511028225514
2457,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081371.jpg::gt:2,train,0,08,True,True,True,0.5818910944239811,0.4981230919507305,0.08376800247325056,0.09368356531901512,0.7909211731690451
2462,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081380.jpg::gt:0,train,0,08,True,True,True,0.6552815461979207,0.7146130000302986,-0.05933145383237788,0.040238414077617676,-0.5085463629381834
2463,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081380.jpg::gt:1,train,0,08,True,True,True,0.5978437301787355,0.6660011946631389,-0.06815746448440335,0.11963566741617092,-0.24250533046520947
2464,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081380.jpg::gt:2,train,0,08,True,True,True,0.6626576805491327,0.9214585797642889,-0.2588008992151562,0.29231638398476206,-0.5120964630795937
2465,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081380.jpg::gt:3,train,0,08,True,True,True,0.5953348358778833,0.7214050507360235,-0.12607021485814013,0.14065772400599355,-0.5707812322411564
2466,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081380.jpg::gt:4,train,0,08,True,True,True,0.6241649298198634,0.6081634052125486,0.01600152460731473,0.21898169497683984,0.520258030827097
2471,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081389.jpg::gt:0,train,0,08,True,True,True,0.5987350794798738,0.6230946521650774,-0.024359572685203584,0.1436092227636513,0.11406675907156201
2472,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081389.jpg::gt:1,train,0,08,True,True,True,0.8801552135650635,0.6519797684685451,0.22817544509651846,0.2374362150411952,0.8668290605672008
2477,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081399.jpg::gt:0,train,0,08,True,True,True,0.7788878376717787,0.6445850412203782,0.1343027964514005,0.2840936267167989,0.7248313391430056
2482,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081408.jpg::gt:0,train,0,08,True,True,True,0.6166138909375466,0.550115427203655,0.0664984637338915,0.1098356059459715,0.833864162218684
2483,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081408.jpg::gt:1,train,0,08,True,True,True,0.6105473274616919,0.6952680597951255,-0.0847207323334337,0.14787367163754134,-0.0529261061131257
2488,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081418.jpg::gt:0,train,0,08,True,True,True,0.4447398784726753,0.4721421828713378,-0.02740230439866248,0.10701252297644331,0.0749154603129069
2493,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081427.jpg::gt:0,train,0,08,True,True,True,0.6351857867056149,0.599963768275488,0.0352220184301268,0.26839991554522036,0.7120428030302465
2498,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:0,train,0,08,True,True,True,0.7816125369863653,0.7925895905483493,-0.010977053561984057,0.03559212493134416,-0.05839140437792023
2499,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:1,train,0,08,True,True,True,0.7115053084177385,0.5786354940861249,0.13286981433161357,0.10760847343027685,0.7956114905990918
2500,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:2,train,0,08,True,True,True,0.5760186722356028,0.5839756944245493,-0.007957022188946575,0.33627951864600564,0.5380332833307744
2501,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:3,train,0,08,True,True,True,0.5899885868184884,0.541338313003239,0.04865027381524954,0.1975175028481189,0.6393662599054991
2506,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081446.jpg::gt:0,train,0,08,True,True,True,0.40765306685667735,0.39028405388345655,0.017369012973220816,0.039936958615061705,0.7476139962880973
2511,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg::gt:0,train,0,08,True,True,True,0.6041272861047328,0.5856908568800263,0.018436429224706494,0.12174197865883714,0.4806805816713029
2512,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg::gt:1,train,0,08,True,True,True,0.6229440835873927,0.6398850587109836,-0.01694097512359094,0.04817036724459979,-0.009406799372407532
2513,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg::gt:2,train,0,08,True,True,True,0.689920092646489,0.6854188278044262,0.004501264842062785,0.07141015418751472,0.33094241011735104
2518,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg::gt:0,train,0,08,True,True,True,0.5605052784122141,0.5588654270823251,0.001639851329888975,0.0358709170523984,0.38049435468125586
2519,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg::gt:1,train,0,08,True,True,True,0.4930658682194573,0.48911892718515454,0.00394694103430274,0.15961331239846518,0.4072316978019043
2520,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg::gt:2,train,0,08,True,True,True,0.40291894129213235,0.3875255137491661,0.015393427542966243,0.08245176582375353,0.7092067607859118
2525,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081475.jpg::gt:0,train,0,08,True,True,True,0.9294731348656076,0.6103590163098093,0.31911411855579824,0.3875522055851573,0.6689613381155128
2526,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081475.jpg::gt:1,train,0,08,True,True,True,0.5552535478483129,0.596396538084349,-0.041142990236036014,0.17551119146246782,0.3593194026307833
2531,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg::gt:0,train,0,08,True,True,True,0.5641641420749812,0.5623135294769765,0.0018506125980047305,0.025965147757830324,0.3915628152325672
2532,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg::gt:1,train,0,08,True,True,True,0.5855720671109756,0.5654947201661,0.02007734694487552,0.03411760177177804,0.6810401915514077
2533,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg::gt:2,train,0,08,True,True,True,0.5375558763253667,0.547903685665164,-0.01034780933979712,0.07269264849799392,0.33409067797893666
2538,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg::gt:0,train,0,08,True,True,True,0.5516767878755744,0.49121111905460446,0.06046566882096996,0.2289954608521539,0.9053441840124254
2539,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg::gt:1,train,0,08,True,True,True,0.738673303137289,0.6259381263589272,0.11273517677836177,0.138357534645809,0.6912287295061476
2540,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg::gt:2,train,0,08,True,True,True,0.6842722152245387,0.6752068331490402,0.009065382075498618,0.10606922600866521,0.8467236059215868
2545,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg::gt:0,train,0,08,True,True,True,0.498236432575752,0.4868952238176039,0.011341208758148043,0.16970358398502278,0.3977467868431934
