epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2967.6,1.10353,0.62956,1.00744,0.74004,0.69969,0.74193,0.52075,1.09017,0.58674,1.01503,0.007921,0.007921,0.007921
44,3036.76,1.10239,0.62545,1.00814,0.74548,0.69963,0.74336,0.52343,1.09063,0.58602,1.0158,0.0078715,0.0078715,0.0078715
45,3106.03,1.09995,0.62617,1.00684,0.74134,0.70675,0.74504,0.52479,1.09091,0.58414,1.01626,0.007822,0.007822,0.007822
46,3174.83,1.09982,0.62355,1.00809,0.74575,0.70453,0.74443,0.52415,1.09119,0.58301,1.01621,0.0077725,0.0077725,0.0077725
47,3244.05,1.096,0.62058,1.00701,0.75921,0.69928,0.7463,0.52488,1.0893,0.58174,1.01549,0.007723,0.007723,0.007723
48,3310.93,1.09538,0.61989,1.00538,0.75728,0.70545,0.74872,0.5261,1.08866,0.58047,1.01541,0.0076735,0.0076735,0.0076735
49,3380.45,1.09746,0.62032,1.00509,0.75504,0.70573,0.74961,0.5267,1.08836,0.57878,1.01477,0.007624,0.007624,0.007624
50,3450.4,1.09364,0.61587,1.00279,0.75768,0.70447,0.75093,0.52916,1.08703,0.57752,1.01408,0.0075745,0.0075745,0.0075745
51,3519.19,1.09364,0.61485,1.00207,0.75884,0.70796,0.75162,0.52962,1.08673,0.57618,1.01369,0.007525,0.007525,0.007525
52,3586.62,1.08945,0.61164,1.00363,0.75252,0.71184,0.75298,0.53065,1.08617,0.5752,1.01333,0.0074755,0.0074755,0.0074755
53,3656.41,1.09156,0.61168,1.00225,0.75507,0.71265,0.75468,0.53214,1.08547,0.57412,1.01306,0.007426,0.007426,0.007426
54,3724.9,1.08729,0.60961,1.00297,0.75593,0.71466,0.75541,0.53307,1.08537,0.57368,1.01311,0.0073765,0.0073765,0.0073765
55,3793.59,1.0875,0.60729,1.00338,0.75592,0.71449,0.75588,0.53361,1.08506,0.57319,1.01309,0.007327,0.007327,0.007327
56,3862.03,1.08473,0.6043,1.00218,0.75927,0.71315,0.75645,0.53416,1.0844,0.57241,1.01281,0.0072775,0.0072775,0.0072775
57,3932.24,1.08591,0.60589,1.00172,0.75916,0.71452,0.75724,0.53505,1.08397,0.57187,1.01273,0.007228,0.007228,0.007228
58,4000.46,1.0817,0.60154,0.99951,0.75813,0.71655,0.75797,0.53554,1.08361,0.57126,1.01254,0.0071785,0.0071785,0.0071785
59,4068.57,1.08344,0.60183,0.9993,0.76088,0.71484,0.75782,0.53568,1.08341,0.57091,1.01235,0.007129,0.007129,0.007129
60,4135.82,1.08332,0.60169,0.99825,0.76523,0.71183,0.75808,0.53608,1.08346,0.57069,1.0123,0.0070795,0.0070795,0.0070795
61,4203.93,1.07942,0.59925,1.0006,0.76725,0.71047,0.75862,0.53651,1.08332,0.57036,1.01237,0.00703,0.00703,0.00703
62,4271.87,1.08031,0.59755,1.00064,0.7688,0.71224,0.75945,0.5368,1.0832,0.56982,1.01235,0.0069805,0.0069805,0.0069805
63,4339.97,1.08076,0.5963,0.99632,0.76735,0.71278,0.75979,0.53726,1.0831,0.56934,1.01227,0.006931,0.006931,0.006931
64,4409.49,1.07598,0.59474,0.99834,0.76809,0.71524,0.75991,0.53747,1.08291,0.569,1.01216,0.0068815,0.0068815,0.0068815
65,4478.11,1.07694,0.59459,0.99989,0.76676,0.71784,0.76026,0.53729,1.08282,0.56879,1.01226,0.006832,0.006832,0.006832
66,4547.38,1.07635,0.59369,0.99938,0.76813,0.71434,0.76052,0.53754,1.08274,0.56845,1.01233,0.0067825,0.0067825,0.0067825
67,4616.6,1.07478,0.58889,0.99774,0.76678,0.7179,0.76077,0.53798,1.08267,0.5681,1.01235,0.006733,0.006733,0.006733
68,4685.62,1.07527,0.5916,0.99895,0.76976,0.71678,0.76108,0.53787,1.08242,0.56776,1.01234,0.0066835,0.0066835,0.0066835
69,4754.63,1.07197,0.58859,0.99638,0.77232,0.71453,0.76113,0.53815,1.08232,0.56736,1.01235,0.006634,0.006634,0.006634
70,4822.76,1.07147,0.58752,0.99752,0.77217,0.71531,0.76175,0.53858,1.08217,0.56707,1.01234,0.0065845,0.0065845,0.0065845
71,4892.07,1.07171,0.58541,0.99636,0.77067,0.71624,0.76175,0.53851,1.08221,0.56679,1.01242,0.006535,0.006535,0.006535
72,4960.8,1.06949,0.58444,0.9968,0.77004,0.71661,0.76184,0.53837,1.08222,0.5665,1.01246,0.0064855,0.0064855,0.0064855
73,5030.72,1.06842,0.58319,0.99665,0.77046,0.7162,0.76222,0.53881,1.08213,0.56616,1.0125,0.006436,0.006436,0.006436
74,5099.63,1.06823,0.58262,0.99667,0.77097,0.71712,0.76233,0.53904,1.08212,0.56588,1.01254,0.0063865,0.0063865,0.0063865
75,5168.46,1.0659,0.58042,0.99457,0.76914,0.71764,0.76211,0.53864,1.08211,0.56568,1.0126,0.006337,0.006337,0.006337
76,5237.57,1.06341,0.57836,0.99727,0.76948,0.71605,0.76229,0.53867,1.08208,0.56536,1.01266,0.0062875,0.0062875,0.0062875
77,5306.07,1.06318,0.57589,0.99367,0.76862,0.71675,0.76232,0.53867,1.08185,0.56517,1.01264,0.006238,0.006238,0.006238
78,5372.96,1.06048,0.57585,0.99347,0.77166,0.71728,0.76245,0.53855,1.08176,0.56489,1.0127,0.0061885,0.0061885,0.0061885
79,5441.71,1.06163,0.57591,0.99273,0.77036,0.71836,0.7629,0.53903,1.08165,0.56464,1.01267,0.006139,0.006139,0.006139
80,5509.06,1.06174,0.5757,0.99374,0.76946,0.71816,0.76309,0.53891,1.08159,0.56424,1.01276,0.0060895,0.0060895,0.0060895
81,5578,1.05818,0.57405,0.99313,0.77028,0.71875,0.76295,0.53881,1.08156,0.56387,1.0128,0.00604,0.00604,0.00604
82,5647.75,1.0576,0.57221,0.99492,0.77138,0.71801,0.76308,0.53858,1.08151,0.56361,1.01287,0.0059905,0.0059905,0.0059905
83,5716.4,1.05873,0.57081,0.99063,0.76974,0.71903,0.76336,0.539,1.08124,0.5634,1.01279,0.005941,0.005941,0.005941
84,5783.46,1.05796,0.57212,0.99342,0.7688,0.7219,0.76356,0.5391,1.08094,0.56309,1.01276,0.0058915,0.0058915,0.0058915
85,5852.15,1.05469,0.56895,0.9934,0.77125,0.71929,0.76353,0.53906,1.08094,0.56281,1.01282,0.005842,0.005842,0.005842
86,5921.31,1.05357,0.56599,0.99117,0.77166,0.71842,0.76352,0.53929,1.08082,0.56253,1.01287,0.0057925,0.0057925,0.0057925
87,5989.33,1.05188,0.5658,0.99148,0.77236,0.71859,0.76383,0.5395,1.08067,0.56224,1.01289,0.005743,0.005743,0.005743
88,6058.28,1.05222,0.56492,0.99052,0.77151,0.71804,0.76415,0.53983,1.08063,0.56203,1.01295,0.0056935,0.0056935,0.0056935
89,6127.32,1.05162,0.56294,0.99157,0.77222,0.71892,0.76445,0.54002,1.08072,0.56179,1.01305,0.005644,0.005644,0.005644
90,6197.4,1.04976,0.56313,0.99071,0.77362,0.71959,0.76488,0.54005,1.08053,0.5615,1.01302,0.0055945,0.0055945,0.0055945
91,6266.84,1.04959,0.56258,0.98936,0.77438,0.71795,0.76505,0.54019,1.08044,0.56119,1.01305,0.005545,0.005545,0.005545
92,6335.44,1.05064,0.56292,0.99002,0.77374,0.71878,0.76518,0.54052,1.08034,0.56073,1.01309,0.0054955,0.0054955,0.0054955
93,6404.91,1.04823,0.56024,0.98897,0.7751,0.71877,0.76533,0.54077,1.08028,0.56042,1.01311,0.005446,0.005446,0.005446
94,6474.91,1.04645,0.55935,0.98753,0.77438,0.71888,0.76582,0.54128,1.08022,0.5601,1.01309,0.0053965,0.0053965,0.0053965
95,6543.56,1.04445,0.55633,0.98754,0.77414,0.71787,0.76548,0.54097,1.08016,0.5599,1.01313,0.005347,0.005347,0.005347
