epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,111.678,1.42362,1.61957,1.17463,0.31443,0.38553,0.30367,0.184,1.33916,1.18138,1.10702,0.00332741,0.00332741,0.0700533
2,188.42,1.32045,1.07467,1.08378,0.35761,0.46648,0.37076,0.23134,1.29634,1.01723,1.09813,0.00662778,0.00662778,0.0400203
3,252.197,1.32629,1.02066,1.08785,0.35524,0.4471,0.36244,0.2237,1.32105,1.15988,1.12769,0.00989514,0.00989514,0.00995434
4,321.503,1.31991,0.98736,1.10174,0.41728,0.45296,0.41937,0.26364,1.25925,0.97745,1.10244,0.0098515,0.0098515,0.0098515
5,390.591,1.28655,0.9117,1.08543,0.49263,0.47221,0.45585,0.27942,1.3065,0.91875,1.10362,0.009802,0.009802,0.009802
6,462.043,1.26355,0.87134,1.07546,0.48044,0.53915,0.49244,0.31363,1.25858,0.85711,1.09279,0.0097525,0.0097525,0.0097525
7,553.826,1.24611,0.8411,1.06954,0.51237,0.54025,0.52201,0.34072,1.22188,0.81255,1.07535,0.009703,0.009703,0.009703
8,622.523,1.23927,0.81811,1.06271,0.5644,0.54106,0.54339,0.35084,1.22547,0.78737,1.07831,0.0096535,0.0096535,0.0096535
9,690.599,1.22654,0.79966,1.06012,0.53303,0.51868,0.51764,0.33383,1.22768,0.80841,1.07936,0.009604,0.009604,0.009604
10,778.279,1.21467,0.78666,1.05404,0.57855,0.56398,0.57428,0.38096,1.19882,0.7693,1.0613,0.0095545,0.0095545,0.0095545
11,848.92,1.20775,0.77213,1.04916,0.58531,0.58603,0.59121,0.38452,1.20658,0.76266,1.0586,0.009505,0.009505,0.009505
12,955.578,1.20116,0.75736,1.04615,0.57866,0.56992,0.56846,0.37128,1.2223,0.77313,1.0819,0.0094555,0.0094555,0.0094555
13,1035.22,1.195,0.7529,1.04341,0.60149,0.61238,0.61744,0.40573,1.19321,0.72665,1.05269,0.009406,0.009406,0.009406
14,1114.22,1.18738,0.74208,1.04221,0.62161,0.63399,0.63639,0.42448,1.17289,0.70418,1.05144,0.0093565,0.0093565,0.0093565
