id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
00000558,P3,bg,6361,0.32180342078208923,0.06405034735798835,0.25775307342410086,0.5088462662775206,0.16639676212491286,0.3424495041526078
00000558,P4,all,1600,0.538354754447937,0.2188936084508896,0.31946114599704745,0.6840177435154827,0.21868712366588175,0.465330619849601
00000558,P4,fg,11,0.9069858193397522,0.6403806984424592,0.26660512089729305,0.9117469111994084,-0.03109918577271248,0.9428460969721209
00000558,P4,bg,1589,0.5259508490562439,0.22829397320747374,0.29765687584877015,0.6423167949714205,0.23464175986015512,0.40767503511126535
00000558,P5,all,400,0.641187310218811,0.5632137954235077,0.07797351479530334,0.755112187219098,0.7106282298797223,0.04448395733937571
00000558,P5,fg,3,,,,,,
00000558,P5,bg,397,0.6433650255203247,0.5658806502819062,0.07748437523841856,0.7579780091713754,0.7122190477222652,0.04575896144911018
00000572,P3,all,6400,0.4033149182796478,0.05505780279636383,0.348257115483284,0.6111753922360706,0.09380828687086504,0.5173671053652056
00000572,P3,fg,57,0.8466241359710693,0.2255793660879135,0.6210447698831558,0.8964976256889847,-0.15935630302980947,1.0558539287187942
00000572,P3,bg,6343,0.40019628405570984,0.0564274787902832,0.34376880526542664,0.5196547040619929,0.10450497800742335,0.4151497260545695
00000572,P4,all,1600,0.5830631852149963,0.2150709420442581,0.3679922431707382,0.7054214714371586,0.184840399495941,0.5205810719412176
00000572,P4,fg,16,0.9242375493049622,0.3986866623163223,0.5255508869886398,0.9437591489149227,0.01789704661629707,0.9258621022986256
00000572,P4,bg,1584,0.555073618888855,0.23107605576515197,0.323997563123703,0.5705789414040477,0.22012750145086613,0.3504514399531816
00000572,P5,all,400,0.6054469347000122,0.4706037104129791,0.1348432242870331,0.7164496147313387,0.6049057480969255,0.11154386663441318
00000572,P5,fg,4,,,,,,
00000572,P5,bg,396,0.6121881604194641,0.47398847341537476,0.13819968700408936,0.7297357634575339,0.6053901164812083,0.12434564697632555
00000583,P3,all,6400,0.3137516677379608,0.09036927223205567,0.22338239550590516,0.5219148174285871,0.14535627664570297,0.3765585407828842
00000583,P3,fg,3,,,,,,
00000583,P3,bg,6397,0.3118334412574768,0.09073223024606705,0.22110121101140975,0.4894928371000044,0.15311061291170125,0.33638222418830316
00000583,P4,all,1600,0.5217975974082947,0.35268908739089966,0.16910851001739502,0.6407151939959562,0.30682495527771775,0.3338902387182385
00000583,P4,fg,1,,,,,,
00000583,P4,bg,1599,0.5091675519943237,0.3606592357158661,0.14850831627845762,0.5811557563471823,0.34668923013726854,0.23446652620991376
00000583,P5,all,400,0.6413727402687073,0.6154725909233093,0.02590014934539797,0.7564233778692385,0.7276719683344924,0.028751409534746086
00000583,P5,fg,0,,,,,,
00000583,P5,bg,400,0.6413727402687073,0.6154725909233093,0.02590014934539797,0.7564233778692385,0.7276719683344924,0.028751409534746086
