epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,227.92,1.39946,1.66326,1.2551,0,0,0,0,0,0,0,0.00332741,0.00332741,0.0700533
2,438.389,1.32659,1.03475,1.19992,0,0,0,0,0,0,0,0.00662778,0.00662778,0.0400203
3,645.885,1.33081,0.99867,1.19723,0,0,0,0,0,0,0,0.00989514,0.00989514,0.00995434
4,851.83,1.32356,0.96598,1.19566,0,0,0,0,0,0,0,0.0098515,0.0098515,0.0098515
5,1058.66,1.28653,0.89777,1.17374,0,0,0,0,0,0,0,0.009802,0.009802,0.009802
6,1265.96,1.26307,0.85206,1.15988,0,0,0,0,0,0,0,0.0097525,0.0097525,0.0097525
7,1475.36,1.24888,0.82992,1.15326,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
8,1698.04,1.23411,0.80241,1.15049,0,0,0,0,0,0,0,0.0096535,0.0096535,0.0096535
9,1945.19,1.22356,0.78295,1.14277,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
10,2190.64,1.21377,0.76786,1.14001,0,0,0,0,0,0,0,0.0095545,0.0095545,0.0095545
11,2438,1.20473,0.75437,1.13108,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
12,2682.28,1.19708,0.74314,1.12616,0,0,0,0,0,0,0,0.0094555,0.0094555,0.0094555
13,2929.27,1.19338,0.73588,1.1283,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
14,3182.46,1.18603,0.72437,1.12103,0,0,0,0,0,0,0,0.0093565,0.0093565,0.0093565
15,3450.76,1.18178,0.71785,1.11872,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
16,3695.04,1.17398,0.70762,1.1148,0,0,0,0,0,0,0,0.0092575,0.0092575,0.0092575
17,3932.01,1.17119,0.705,1.11549,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
18,4159.79,1.16531,0.69825,1.11291,0,0,0,0,0,0,0,0.0091585,0.0091585,0.0091585
19,4404.84,1.16299,0.69061,1.10919,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
20,4649.47,1.16195,0.68623,1.10805,0,0,0,0,0,0,0,0.0090595,0.0090595,0.0090595
