id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
00897,P3,all,5120,0.4328756034374237,0.07076451182365417,0.36211109161376953,0.6725964975482062,0.002831945481074376,0.6697645520671318
00897,P3,fg,160,0.662086546421051,0.22680725157260895,0.4352792948484421,0.6743351058061624,0.0513203408687423,0.6230147649374201
00897,P3,bg,4960,0.4361844062805176,0.06985259056091309,0.3663318157196045,0.6719771592240168,0.009082179246362312,0.6628949799776545
00897,P4,all,1280,0.47816815972328186,0.1062445268034935,0.37192363291978836,0.6936519683007966,0.011236024711312423,0.6824159435894841
00897,P4,fg,40,0.68513423204422,0.19802401959896088,0.4871102124452591,0.664447881355968,0.10700320119116094,0.5574446801648071
00897,P4,bg,1240,0.4817134439945221,0.10819285362958908,0.373520590364933,0.6952044590072177,0.009172769667050447,0.6860316893401672
00897,P5,all,320,0.6042623519897461,0.2926762104034424,0.3115861415863037,0.6121847053353355,-0.04277144133953726,0.6549561466748728
00897,P5,fg,10,0.8550994992256165,0.6125679612159729,0.24253153800964355,0.7773323039463816,0.022265055806687348,0.7550672481396943
00897,P5,bg,310,0.6036285161972046,0.2986891567707062,0.3049393594264984,0.6055372309963163,-0.047188535035737944,0.6527257660320542
01194,P3,all,5120,0.6010072827339172,0.0674206092953682,0.533586673438549,0.7918368363781964,0.08395253968916014,0.7078842966890362
01194,P3,fg,2164,0.830405056476593,0.032038282603025436,0.7983667738735676,0.8676188520974563,0.10100141718858027,0.766617434908876
01194,P3,bg,2956,0.31263262033462524,0.14985524117946625,0.162777379155159,0.4400625091316055,0.3059935050770567,0.1340690040545488
01194,P4,all,1280,0.640423059463501,0.08335279673337936,0.5570702627301216,0.7648294269902668,0.06315861127717327,0.7016708157130935
01194,P4,fg,545,0.8330827355384827,0.05135796591639519,0.7817247696220875,0.8815432101349848,0.046813850018224655,0.8347293601167601
01194,P4,bg,735,0.2758912742137909,0.17565862834453583,0.10023264586925507,0.33728461443698154,0.1857474013322616,0.15153721310471993
01194,P5,all,320,0.5049908757209778,0.2863299250602722,0.21866095066070557,0.3633089612531947,0.22483121217258623,0.13847774908060845
01194,P5,fg,137,0.6123973727226257,0.26455485820770264,0.3478425145149231,0.3771310930835946,0.19370184893809494,0.18342924414549966
01194,P5,bg,183,0.4719565510749817,0.4085545539855957,0.06340199708938599,0.2671144896617087,0.3847248821312495,-0.1176103924695408
