id,rgb_gt,ir_gt,class_id,iou,center_shift_norm,center_shift_over_rgb_sqrt_area,dx_norm,dy_norm,rgb_hit,ir_hit,rgb_pred_iou,ir_pred_iou,rgb_wrong_class_overlap,ir_wrong_class_overlap,ir_minus_rgb_loc_iou,rgb_luminance
00897,0,0,2,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,116.77886962890625
01194,0,0,3,1.0,0.0,0.0,0.0,0.0,True,True,0.9238616516515534,0.958984039567941,False,False,0.035122387916387554,60.3878288269043
01194,1,1,3,1.0,0.0,0.0,0.0,0.0,True,True,0.9209563786010253,0.961053797655297,False,False,0.040097419054271666,60.3878288269043
01194,2,2,3,1.0,0.0,0.0,0.0,0.0,True,True,0.819664646032051,0.8936204970457482,False,False,0.07395585101369717,60.3878288269043
01194,3,3,3,1.0,0.0,0.0,0.0,0.0,True,True,0.8336813751308748,0.9718868812708251,False,False,0.1382055061399503,60.3878288269043
01194,4,4,3,1.0,0.0,0.0,0.0,0.0,True,True,0.5608907011643592,0.8606662643627772,False,False,0.2997755631984179,60.3878288269043
01194,5,5,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7215230572534943,0.8375416649804779,False,False,0.11601860772698358,60.3878288269043
01194,6,6,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8650897327722644,0.9470004000246663,False,False,0.08191066725240193,60.3878288269043
01194,7,7,0,1.0,0.0,0.0,0.0,0.0,True,True,0.759524779893387,0.8554604878767841,False,False,0.09593570798339712,60.3878288269043
01194,8,8,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9114821580501177,0.9174566650416571,False,False,0.005974506991539452,60.3878288269043
01194,9,9,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8844144771570632,0.8951891989892818,False,False,0.010774721832218614,60.3878288269043
01194,10,10,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8821178242228704,0.8348575213567524,False,False,-0.04726030286611804,60.3878288269043
01194,11,11,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8267386373234743,0.9269201427532408,False,False,0.10018150542976645,60.3878288269043
01194,12,12,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8273957984471111,0.840118340633872,False,False,0.012722542186760943,60.3878288269043
01194,13,13,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8058510987835706,0.757278836625384,False,False,-0.04857226215818666,60.3878288269043
01194,14,14,0,1.0,0.0,0.0,0.0,0.0,True,True,0.832449680171409,0.8764586258496537,False,False,0.04400894567824476,60.3878288269043
01194,15,15,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8897663257014737,0.883344526811288,False,False,-0.0064217988901857925,60.3878288269043
01194,16,16,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8715661261000687,0.8525206359333118,False,False,-0.01904549016675683,60.3878288269043
01194,17,17,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7755668959159278,0.7920826155272939,False,False,0.01651571961136611,60.3878288269043
01194,18,18,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8760985472822133,0.9111573832390921,False,False,0.035058835956878864,60.3878288269043
01194,19,19,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8482044174673443,0.9411070375319553,False,False,0.09290262006461103,60.3878288269043
01194,20,20,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8191588536162648,0.7942803142392593,False,False,-0.02487853937700557,60.3878288269043
01194,21,21,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7967174581825307,0.794477153685024,False,False,-0.0022403044975066733,60.3878288269043
01194,22,22,0,1.0,0.0,0.0,0.0,0.0,True,True,0.896595107363393,0.885482875685945,False,False,-0.011112231677448015,60.3878288269043
01194,23,23,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8727314810704093,0.9172508827822885,False,False,0.04451940171187918,60.3878288269043
01194,24,24,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8030449462957481,0.9338683615863027,False,False,0.13082341529055463,60.3878288269043
01194,25,25,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8111247940370848,0.9300269153033834,False,False,0.11890212126629862,60.3878288269043
01194,26,26,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9393797504365622,0.9249171503037154,False,False,-0.014462600132846837,60.3878288269043
01194,27,27,0,1.0,0.0,0.0,0.0,0.0,True,True,0.872210442345325,0.907430562088024,False,False,0.03522011974269901,60.3878288269043
01194,28,28,0,1.0,0.0,0.0,0.0,0.0,True,True,0.793166893876781,0.8034865827840157,False,False,0.01031968890723478,60.3878288269043
01194,29,29,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8677222042132507,0.9034190704035415,False,False,0.03569686619029078,60.3878288269043
01194,30,30,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8614793546689603,0.9237405868766397,False,False,0.06226123220767943,60.3878288269043
01194,31,31,0,1.0,0.0,0.0,0.0,0.0,True,True,0.876244791703507,0.9130795287293777,False,False,0.0368347370258707,60.3878288269043
01194,32,32,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9167478367456197,0.8666733599584387,False,False,-0.05007447678718091,60.3878288269043
01194,33,33,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8598322579429569,0.8568776702217513,False,False,-0.0029545877212056038,60.3878288269043
01194,34,34,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7854851869915218,0.7729295489648208,False,False,-0.01255563802670101,60.3878288269043
01194,35,35,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8432788564926075,0.8896892304034288,False,False,0.04641037391082137,60.3878288269043
01194,36,36,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8398073780796997,0.9446013065014873,False,False,0.10479392842178759,60.3878288269043
01194,37,37,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9069268692586439,0.9333100712242215,False,False,0.02638320196557764,60.3878288269043
01194,38,38,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8477903803321716,0.8451060284854572,False,False,-0.002684351846714339,60.3878288269043
01194,39,39,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8847363851939297,0.901479188226334,False,False,0.016742803032404274,60.3878288269043
01194,40,40,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8636117049832676,0.8201773999925545,False,False,-0.0434343049907131,60.3878288269043
01194,41,41,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8231072338135148,0.8436339700028604,False,False,0.02052673618934564,60.3878288269043
01194,42,42,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8563712887710675,0.8932114562300439,False,False,0.03684016745897645,60.3878288269043
01194,43,43,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9007612398331719,0.928082011399737,False,False,0.027320771566565094,60.3878288269043
01194,44,44,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8151604112227299,0.8944162139112023,False,False,0.07925580268847243,60.3878288269043
01194,45,45,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7864342328246358,0.8703082701824575,False,False,0.08387403735782173,60.3878288269043
01194,46,46,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8682683615780684,0.8849166251288073,False,False,0.016648263550738895,60.3878288269043
01194,47,47,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9128209761338993,0.9302139337856346,False,False,0.017392957651735208,60.3878288269043
01194,48,48,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8428656715902132,0.9130067216893816,False,False,0.07014105009916838,60.3878288269043
01194,49,49,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7833349951806119,0.8850168190834414,False,False,0.10168182390282954,60.3878288269043
01194,50,50,0,1.0,0.0,0.0,0.0,0.0,True,True,0.9342601235321792,0.9352940315651979,False,False,0.0010339080330186157,60.3878288269043
01194,51,51,0,1.0,0.0,0.0,0.0,0.0,True,False,0.8466230912847412,0.03252149740727131,False,False,-0.8141015938774699,60.3878288269043
