00      6.93G     0.9917     0.5023      1.029        540        640: 30% ━━━╸──────── 169/563 2.8it/s 1:02<2:23
[K    136/200      6.93G     0.9928     0.5023       1.03        436        640: 30% ━━━╸──────── 170/563 2.8it/s 1:03<2:22
[K    136/200      6.93G     0.9931     0.5027       1.03        479        640: 30% ━━━╸──────── 171/563 2.8it/s 1:03<2:22
[K    136/200      6.93G     0.9928     0.5027       1.03        589        640: 30% ━━━╸──────── 172/563 2.8it/s 1:03<2:18
[K    136/200      6.93G     0.9926     0.5024       1.03        555        640: 30% ━━━╸──────── 173/563 2.8it/s 1:04<2:20
[K    136/200      6.93G     0.9923     0.5023      1.029        533        640: 30% ━━━╸──────── 174/563 2.8it/s 1:04<2:20
[K    136/200      6.93G     0.9927     0.5027      1.029        510        640: 31% ━━━╸──────── 175/563 2.7it/s 1:04<2:22
[K    136/200      6.93G     0.9932      0.503       1.03        394        640: 31% ━━━╸──────── 176/563 2.8it/s 1:05<2:18
[K    136/200      6.93G     0.9931      0.503       1.03        329        640: 31% ━━━╸──────── 177/563 2.8it/s 1:05<2:20
[K    136/200      6.93G      0.993     0.5029       1.03        426        640: 31% ━━━╸──────── 178/563 2.8it/s 1:05<2:19
[K    136/200      6.93G     0.9932     0.5029       1.03        580        640: 31% ━━━╸──────── 179/563 2.7it/s 1:06<2:22
[K    136/200      6.93G     0.9934     0.5028       1.03        694        640: 31% ━━━╸──────── 180/563 2.7it/s 1:06<2:19
[K    136/200      6.93G     0.9931     0.5029       1.03        544        640: 32% ━━━╸──────── 181/563 2.8it/s 1:07<2:19
[K    136/200      6.93G     0.9936     0.5035       1.03        330        640: 32% ━━━╸──────── 182/563 2.8it/s 1:07<2:18
[K    136/200      6.93G     0.9933     0.5036       1.03        376        640: 32% ━━━╸──────── 183/563 2.8it/s 1:07<2:18
[K    136/200      6.93G     0.9934     0.5035       1.03        516        640: 32% ━━━╸──────── 184/563 2.8it/s 1:08<2:18
[K    136/200      6.93G     0.9938     0.5037       1.03        619        640: 32% ━━━╸──────── 185/563 2.8it/s 1:08<2:16
[K    136/200      6.93G      0.994     0.5037       1.03        471        640: 33% ━━━╸──────── 186/563 2.8it/s 1:08<2:15
[K    136/200      6.93G     0.9945     0.5039       1.03        497        640: 33% ━━━╸──────── 187/563 2.8it/s 1:09<2:15
[K    136/200      6.93G     0.9947     0.5043       1.03        333        640: 33% ━━━━──────── 188/563 2.8it/s 1:09<2:13
[K    136/200      6.93G     0.9945     0.5039       1.03        439        640: 33% ━━━━──────── 189/563 2.8it/s 1:09<2:15
[K    136/200      6.93G     0.9942     0.5036       1.03        533        640: 33% ━━━━──────── 190/563 2.8it/s 1:10<2:14
[K    136/200      6.93G      0.994     0.5036       1.03        464        640: 33% ━━━━──────── 191/563 2.8it/s 1:10<2:13
[K    136/200      6.93G     0.9942     0.5035       1.03        496        640: 34% ━━━━──────── 192/563 2.8it/s 1:11<2:11
[K    136/200      6.93G     0.9932     0.5031       1.03        376        640: 34% ━━━━──────── 193/563 2.9it/s 1:11<2:10
[K    136/200      6.93G      0.993     0.5031       1.03        439        640: 34% ━━━━──────── 194/563 2.8it/s 1:11<2:10
[K    136/200      6.93G      0.993      0.503       1.03        468        640: 34% ━━━━──────── 195/563 2.7it/s 1:12<2:15
[K    136/200      6.93G     0.9936     0.5034       1.03        485        640: 34% ━━━━──────── 196/563 2.7it/s 1:12<2:14
[K    136/200      6.93G     0.9936     0.5034       1.03        527        640: 34% ━━━━──────── 197/563 2.8it/s 1:12<2:12
[K    136/200      6.93G     0.9929      0.503       1.03        459        640: 35% ━━━━──────── 198/563 2.8it/s 1:13<2:12
[K    136/200      6.93G      0.993      0.503       1.03        437        640: 35% ━━━━──────── 199/563 2.8it/s 1:13<2:11
[K    136/200      6.93G     0.9933      0.503       1.03        435        640: 35% ━━━━──────── 200/563 2.8it/s 1:13<2:09
[K    136/200      6.93G     0.9931     0.5028       1.03        450        640: 35% ━━━━──────── 201/563 2.8it/s 1:14<2:08
[K    136/200      6.93G     0.9934      0.503       1.03        423        640: 35% ━━━━──────── 202/563 2.9it/s 1:14<2:05
[K    136/200      6.93G     0.9932     0.5028       1.03        509        640: 36% ━━━━──────── 203/563 2.9it/s 1:14<2:06
[K    136/200      6.93G     0.9933     0.5028       1.03        483        640: 36% ━━━━──────── 204/563 2.8it/s 1:15<2:07
[K    136/200      6.93G     0.9933     0.5027       1.03        517        640: 36% ━━━━──────── 205/563 2.8it/s 1:15<2:08
[K    136/200      6.93G     0.9929     0.5025       1.03        417        640: 36% ━━━━──────── 206/563 2.8it/s 1:16<2:08
[K    136/200      6.93G     0.9925     0.5023       1.03        396        640: 36% ━━━━──────── 207/563 2.8it/s 1:16<2:08
[K    136/200      6.93G     0.9922     0.5022       1.03        400        640: 36% ━━━━──────── 208/563 2.8it/s 1:16<2:08
[K    136/200      6.93G     0.9922     0.5022       1.03        507        640: 37% ━━━━──────── 209/563 2.8it/s 1:17<2:08
[K    136/200      6.93G     0.9929     0.5031       1.03        484        640: 37% ━━━━──────── 210/563 2.8it/s 1:17<2:05
[K    136/200      6.93G     0.9928      0.503      1.029        382        640: 37% ━━━━──────── 211/563 2.8it/s 1:17<2:06
[K    136/200      6.93G     0.9929      0.503      1.029        408        640: 37% ━━━━╸─────── 212/563 2.9it/s 1:18<2:03
[K    136/200      6.93G     0.9926     0.5031      1.029        427        640: 37% ━━━━╸─────── 213/563 2.8it/s 1:18<2:05
[K    136/200      6.93G     0.9927     0.5031      1.029        391        640: 38% ━━━━╸─────── 214/563 2.8it/s 1:18<2:03
[K    136/200      6.93G     0.9927     0.5031      1.029        499        640: 38% ━━━━╸─────── 215/563 2.8it/s 1:19<2:02
[K    136/200      6.93G     0.9927     0.5032      1.029        424        640: 38% ━━━━╸─────── 216/563 2.9it/s 1:19<2:02
[K    136/200      6.93G     0.9926     0.5033      1.029        553        640: 38% ━━━━╸─────── 217/563 2.8it/s 1:19<2:02
[K    136/200      6.93G     0.9931     0.5038       1.03        447        640: 38% ━━━━╸─────── 218/563 2.9it/s 1:20<1:60
[K    136/200      6.93G     0.9931     0.5042       1.03        386        640: 38% ━━━━╸─────── 219/563 2.9it/s 1:20<1:59
[K    136/200      6.93G     0.9931     0.5042       1.03        374        640: 39% ━━━━╸─────── 220/563 2.9it/s 1:20<1:59
[K    136/200      6.93G     0.9924      0.504       1.03        555        640: 39% ━━━━╸─────── 221/563 2.8it/s 1:21<2:02
[K    136/200      6.93G     0.9921     0.5039      1.029        408        640: 39% ━━━━╸─────── 222/563 2.8it/s 1:21<2:02
[K    136/200      6.93G     0.9918     0.5039      1.029        391        640: 39% ━━━━╸─────── 223/563 2.7it/s 1:22<2:05
[K    136/200      6.93G     0.9915     0.5036      1.029        456        640: 39% ━━━━╸─────── 224/563 2.7it/s 1:22<2:04
[K    136/200      6.93G     0.9913     0.5035      1.029        475        640: 39% ━━━━╸─────── 225/563 2.7it/s 1:22<2:05
[K    136/200      6.93G     0.9913     0.5036       1.03        457        640: 40% ━━━━╸─────── 226/563 2.7it/s 1:23<2:03
[K    136/200      6.93G     0.9912     0.5035      1.029        429        640: 40% ━━━━╸─────── 227/563 2.7it/s 1:23<2:05
[K    136/200      6.93G     0.9917     0.5037       1.03        563        640: 40% ━━━━╸─────── 228/563 2.7it/s 1:23<2:03
[K    136/200      6.93G     0.9915     0.5036       1.03        374        640: 40% ━━━━╸─────── 229/563 2.7it/s 1:24<2:03
[K    136/200      6.93G     0.9916     0.5033      1.029        407        640: 40% ━━━━╸─────── 230/563 2.8it/s 1:24<1:60
[K    136/200      6.93G     0.9922     0.5034       1.03        385        640: 41% ━━━━╸─────── 231/563 2.8it/s 1:24<1:59
