epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,85.5875,1.39861,1.66485,1.25429,0.35061,0.36494,0.32972,0.19787,1.38703,1.16965,1.21814,0.00332741,0.00332741,0.0700533
2,148.614,1.32383,1.03611,1.19861,0.42779,0.47722,0.43693,0.27249,1.30936,0.96983,1.19497,0.00662778,0.00662778,0.0400203
3,211.742,1.33214,0.99869,1.19405,0.39358,0.35519,0.36236,0.22293,1.36543,1.09593,1.23205,0.00989514,0.00989514,0.00995434
4,273.493,1.3247,0.97202,1.19729,0.41585,0.41489,0.37895,0.23139,1.36604,1.00549,1.21898,0.0098515,0.0098515,0.0098515
5,336.096,1.28936,0.89564,1.1749,0.51368,0.50021,0.50143,0.32044,1.26438,0.85312,1.1628,0.009802,0.009802,0.009802
6,398.404,1.26534,0.8578,1.16291,0.47431,0.54913,0.51179,0.32816,1.24595,0.81674,1.15739,0.0097525,0.0097525,0.0097525
7,460.223,1.24497,0.8254,1.15269,0.52577,0.53735,0.51835,0.33384,1.23868,0.80908,1.15259,0.009703,0.009703,0.009703
8,523.146,1.23838,0.80401,1.14775,0.54576,0.53753,0.52361,0.33847,1.26448,0.81336,1.15696,0.0096535,0.0096535,0.0096535
9,587.012,1.22574,0.7832,1.14409,0.60607,0.56045,0.56816,0.36965,1.20584,0.75612,1.13803,0.009604,0.009604,0.009604
10,653.819,1.21309,0.77121,1.13819,0.58584,0.59802,0.59982,0.393,1.19603,0.72928,1.12911,0.0095545,0.0095545,0.0095545
11,720.766,1.20476,0.75458,1.13137,0.61488,0.59987,0.60358,0.39783,1.1993,0.73566,1.12814,0.009505,0.009505,0.009505
12,787.864,1.19964,0.74046,1.12527,0.62794,0.6273,0.62444,0.41388,1.18163,0.70707,1.11739,0.0094555,0.0094555,0.0094555
13,851.232,1.19443,0.73849,1.1242,0.62847,0.62316,0.6341,0.41713,1.17512,0.70018,1.1151,0.009406,0.009406,0.009406
14,917.486,1.18481,0.72594,1.11922,0.65613,0.61656,0.64075,0.43117,1.16717,0.6943,1.10968,0.0093565,0.0093565,0.0093565
15,984.923,1.17799,0.71674,1.11778,0.62942,0.62039,0.63244,0.42195,1.15732,0.68941,1.10604,0.009307,0.009307,0.009307
16,1052.68,1.17353,0.70738,1.11461,0.6475,0.62136,0.62965,0.42481,1.16533,0.68604,1.10927,0.0092575,0.0092575,0.0092575
17,1121.2,1.1672,0.70303,1.11118,0.66492,0.63763,0.65688,0.44108,1.15108,0.66983,1.10172,0.009208,0.009208,0.009208
18,1187.72,1.1646,0.69724,1.108,0.67143,0.64187,0.6693,0.45315,1.14579,0.65814,1.09863,0.0091585,0.0091585,0.0091585
19,1246.43,1.16042,0.69106,1.11015,0.67178,0.65071,0.66808,0.45349,1.14592,0.65327,1.09845,0.009109,0.009109,0.009109
20,1311.45,1.15791,0.68448,1.10747,0.69658,0.65202,0.67896,0.46164,1.13912,0.64539,1.0955,0.0090595,0.0090595,0.0090595
21,1376.3,1.15441,0.68302,1.10497,0.69713,0.63301,0.6712,0.46111,1.1365,0.64825,1.09639,0.00901,0.00901,0.00901
22,1441.55,1.14785,0.67497,1.10291,0.6951,0.66401,0.6901,0.4739,1.13459,0.63849,1.09231,0.0089605,0.0089605,0.0089605
23,1505.76,1.14605,0.67066,1.09899,0.70227,0.66465,0.69604,0.47776,1.12767,0.6336,1.08705,0.008911,0.008911,0.008911
24,1572.47,1.14457,0.66853,1.09896,0.69908,0.67015,0.69326,0.47768,1.13275,0.62999,1.0927,0.0088615,0.0088615,0.0088615
25,1640.9,1.13953,0.66687,1.09614,0.70629,0.66705,0.69903,0.48053,1.12153,0.62299,1.08517,0.008812,0.008812,0.008812
26,1708.82,1.13843,0.65984,1.09611,0.71577,0.68201,0.70981,0.48826,1.11842,0.61681,1.08394,0.0087625,0.0087625,0.0087625
27,1774.02,1.13249,0.65607,1.09535,0.71947,0.66593,0.70949,0.48863,1.12265,0.61744,1.08575,0.008713,0.008713,0.008713
28,1840.44,1.13274,0.65413,1.09228,0.72058,0.67827,0.71186,0.49268,1.11676,0.60944,1.08277,0.0086635,0.0086635,0.0086635
29,1908.3,1.12788,0.65012,1.09365,0.72586,0.68106,0.71327,0.49117,1.11577,0.60736,1.08229,0.008614,0.008614,0.008614
30,1977.13,1.12999,0.64801,1.09062,0.72488,0.68318,0.71671,0.49737,1.11399,0.60379,1.08151,0.0085645,0.0085645,0.0085645
31,2045.49,1.12621,0.6454,1.08971,0.71318,0.6979,0.7225,0.50324,1.10847,0.60042,1.07975,0.008515,0.008515,0.008515
32,2113.27,1.12395,0.64236,1.08951,0.72447,0.6902,0.72483,0.50495,1.10994,0.60009,1.07883,0.0084655,0.0084655,0.0084655
33,2181.61,1.12039,0.64208,1.08682,0.73109,0.69844,0.73113,0.50771,1.10377,0.59616,1.0768,0.008416,0.008416,0.008416
34,2250.51,1.11787,0.63775,1.0843,0.7375,0.70023,0.73145,0.51116,1.10417,0.59184,1.07629,0.0083665,0.0083665,0.0083665
35,2318.88,1.11856,0.63534,1.08759,0.72933,0.70339,0.73187,0.50986,1.10371,0.59153,1.07624,0.008317,0.008317,0.008317
36,2388.08,1.11619,0.63398,1.08573,0.73432,0.69989,0.73305,0.51255,1.10219,0.59077,1.07426,0.0082675,0.0082675,0.0082675
37,2453.78,1.1159,0.63117,1.08574,0.74975,0.68728,0.73244,0.51203,1.10093,0.5898,1.07379,0.008218,0.008218,0.008218
38,2520.51,1.11123,0.62913,1.08225,0.75564,0.68274,0.73531,0.51357,1.09936,0.58762,1.07376,0.0081685,0.0081685,0.0081685
39,2592.13,1.11099,0.6269,1.08022,0.75272,0.69513,0.73563,0.51474,1.09865,0.58564,1.07341,0.008119,0.008119,0.008119
40,2663.19,1.11188,0.62633,1.08493,0.75882,0.69346,0.73916,0.51589,1.09876,0.58514,1.07355,0.0080695,0.0080695,0.0080695
41,2732.03,1.10852,0.62221,1.08012,0.75707,0.69807,0.74033,0.51732,1.09831,0.58374,1.07367,0.00802,0.00802,0.00802
42,2804.1,1.10644,0.61991,1.07914,0.75304,0.70274,0.74097,0.51697,1.0976,0.58268,1.07314,0.0079705,0.0079705,0.0079705
43,2875.86,1.10479,0.61865,1.07653,0.76057,0.70267,0.74274,0.52029,1.09546,0.58026,1.07195,0.007921,0.007921,0.007921
44,2948.18,1.10495,0.61706,1.07933,0.75667,0.70343,0.74347,0.52083,1.09489,0.57901,1.07185,0.0078715,0.0078715,0.0078715
45,3017.82,1.10059,0.61459,1.07589,0.75702,0.7076,0.74579,0.5229,1.09479,0.57703,1.07156,0.007822,0.007822,0.007822
46,3089.98,1.10199,0.61409,1.07923,0.75234,0.70863,0.74388,0.52284,1.0949,0.57672,1.07166,0.0077725,0.0077725,0.0077725
47,3162.06,1.09804,0.60975,1.07749,0.74941,0.71292,0.74496,0.52341,1.0946,0.57637,1.07121,0.007723,0.007723,0.007723
48,3232.07,1.09682,0.61065,1.07473,0.75084,0.71432,0.74756,0.52508,1.09434,0.57537,1.07086,0.0076735,0.0076735,0.0076735
49,3303.47,1.09909,0.61011,1.07654,0.75535,0.71288,0.74882,0.52563,1.09308,0.574,1.07049,0.007624,0.007624,0.007624
50,3374.24,1.09509,0.60713,1.07271,0.75389,0.71365,0.75054,0.52773,1.09128,0.57292,1.06958,0.0075745,0.0075745,0.0075745
51,3444.31,1.09596,0.60739,1.0731,0.75664,0.71472,0.75126,0.52833,1.09002,0.57176,1.0689,0.007525,0.007525,0.007525
52,3508.1,1.09017,0.60319,1.0747,0.75704,0.71453,0.7526,0.52915,1.08976,0.57093,1.06869,0.0074755,0.0074755,0.0074755
53,3577.36,1.09305,0.60226,1.0723,0.76499,0.71239,0.7536,0.52996,1.08946,0.56991,1.06858,0.007426,0.007426,0.007426
54,3648.76,1.08804,0.59973,1.07167,0.76346,0.71027,0.75382,0.52987,1.08893,0.56924,1.06834,0.0073765,0.0073765,0.0073765
55,3718.46,1.08956,0.5983,1.07328,0.76432,0.71207,0.75452,0.53046,1.08856,0.56833,1.06812,0.007327,0.007327,0.007327
56,3789.61,1.08493,0.59572,1.07214,0.77018,0.70993,0.75504,0.53126,1.08801,0.56784,1.06798,0.0072775,0.0072775,0.0072775
57,3859.09,1.08877,0.59734,1.07142,0.76771,0.71368,0.75556,0.5315,1.08724,0.56705,1.06765,0.007228,0.007228,0.007228
58,3925.02,1.08474,0.59397,1.06844,0.7658,0.71455,0.75619,0.53222,1.08687,0.56632,1.06743,0.0071785,0.0071785,0.0071785
59,3991.66,1.08611,0.59318,1.06915,0.76504,0.71444,0.7566,0.53272,1.08638,0.56594,1.06711,0.007129,0.007129,0.007129
60,4057.86,1.08385,0.59308,1.06723,0.76321,0.71427,0.75655,0.53273,1.08594,0.56542,1.06683,0.0070795,0.0070795,0.0070795
61,4124.31,1.08262,0.59142,1.06919,0.76171,0.71476,0.75653,0.53257,1.08576,0.56476,1.06672,0.00703,0.00703,0.00703
62,4189.94,1.08201,0.58997,1.06741,0.76616,0.71371,0.7565,0.53237,1.08565,0.56439,1.06671,0.0069805,0.0069805,0.0069805
63,4257.96,1.08288,0.59001,1.06464,0.76734,0.71025,0.75668,0.5329,1.08555,0.56425,1.06662,0.006931,0.006931,0.006931
64,4326.71,1.07868,0.58704,1.06781,0.76769,0.70887,0.75691,0.53316,1.08527,0.56394,1.06645,0.0068815,0.0068815,0.0068815
65,4393.83,1.0795,0.58779,1.0673,0.77014,0.70836,0.75751,0.53356,1.0851,0.56373,1.06637,0.006832,0.006832,0.006832
66,4460.69,1.07854,0.58715,1.06727,0.77235,0.70825,0.75778,0.5332,1.08495,0.56362,1.06632,0.0067825,0.0067825,0.0067825
67,4526.7,1.07518,0.58137,1.06457,0.77709,0.70317,0.7582,0.53341,1.08494,0.56333,1.0663,0.006733,0.006733,0.006733
68,4594.54,1.07643,0.58426,1.06503,0.77733,0.70341,0.75839,0.53359,1.08463,0.56292,1.06617,0.0066835,0.0066835,0.0066835
69,4660.16,1.07458,0.5822,1.06273,0.77645,0.70375,0.75843,0.53383,1.08453,0.56271,1.06606,0.006634,0.006634,0.006634
70,4729.03,1.07333,0.58121,1.06238,0.77855,0.70283,0.75869,0.53388,1.08442,0.56247,1.06594,0.0065845,0.0065845,0.0065845
71,4798.81,1.07349,0.57874,1.06198,0.77767,0.70291,0.75859,0.53388,1.08436,0.56206,1.06581,0.006535,0.006535,0.006535
72,4867.03,1.0711,0.57783,1.06129,0.77516,0.70417,0.75861,0.53372,1.08427,0.56171,1.06581,0.0064855,0.0064855,0.0064855
73,4935.82,1.07078,0.57648,1.0602,0.77507,0.70435,0.75883,0.53392,1.08431,0.56141,1.06581,0.006436,0.006436,0.006436
74,5003.88,1.06973,0.57528,1.06137,0.77218,0.70659,0.75869,0.53392,1.0843,0.56099,1.06578,0.0063865,0.0063865,0.0063865
75,5073.28,1.06875,0.57486,1.05903,0.77608,0.70458,0.75891,0.53391,1.08425,0.56067,1.06574,0.006337,0.006337,0.006337
76,5144.84,1.06604,0.57211,1.06181,0.77903,0.70234,0.75894,0.53417,1.08418,0.56043,1.06572,0.0062875,0.0062875,0.0062875
77,5216.26,1.06536,0.57095,1.05805,0.77863,0.70085,0.75917,0.53449,1.08408,0.56014,1.06566,0.006238,0.006238,0.006238
78,5287.57,1.06205,0.56959,1.05768,0.77824,0.70085,0.75915,0.53468,1.084,0.55987,1.06558,0.0061885,0.0061885,0.0061885
79,5358.48,1.06242,0.56904,1.05803,0.7786,0.70045,0.75902,0.53455,1.08391,0.55961,1.06553,0.006139,0.006139,0.006139
80,5431.86,1.06173,0.56842,1.05942,0.78164,0.69908,0.75928,0.53452,1.08386,0.55927,1.06544,0.0060895,0.0060895,0.0060895
81,5503.28,1.06006,0.56745,1.05715,0.77649,0.70713,0.75938,0.53486,1.08382,0.55897,1.06539,0.00604,0.00604,0.00604
82,5574.5,1.05909,0.56632,1.05859,0.77586,0.70725,0.75959,0.53496,1.08378,0.55868,1.06533,0.0059905,0.0059905,0.0059905
83,5647.52,1.06079,0.56688,1.05312,0.77341,0.70876,0.75983,0.53487,1.08369,0.55837,1.06529,0.005941,0.005941,0.005941
84,5718.46,1.05902,0.56583,1.05722,0.77276,0.70844,0.75988,0.53506,1.08346,0.55813,1.06515,0.0058915,0.0058915,0.0058915
85,5795.65,1.05676,0.5625,1.05534,0.77358,0.70798,0.76028,0.5351,1.08336,0.55777,1.06506,0.005842,0.005842,0.005842
86,5866.2,1.05511,0.56004,1.0532,0.77642,0.70581,0.76043,0.53543,1.08316,0.55751,1.06494,0.0057925,0.0057925,0.0057925
87,5938.4,1.05216,0.55889,1.05289,0.77402,0.70798,0.76082,0.53538,1.08302,0.55723,1.06482,0.005743,0.005743,0.005743
88,6009.48,1.05323,0.55989,1.05106,0.77891,0.70602,0.76125,0.53584,1.08294,0.55696,1.06474,0.0056935,0.0056935,0.0056935
89,6079.52,1.05127,0.55731,1.05065,0.7754,0.70918,0.76162,0.53586,1.08292,0.55677,1.0647,0.005644,0.005644,0.005644
90,6151.19,1.05185,0.55681,1.05213,0.77517,0.70882,0.76148,0.53575,1.08289,0.55653,1.06458,0.0055945,0.0055945,0.0055945
91,6220.66,1.05144,0.55767,1.05143,0.77427,0.70816,0.7619,0.5361,1.08284,0.55623,1.06448,0.005545,0.005545,0.005545
92,6292.56,1.05114,0.55702,1.05254,0.77398,0.70848,0.7621,0.53641,1.0827,0.5561,1.06436,0.0054955,0.0054955,0.0054955
93,6364.76,1.04926,0.55591,1.05166,0.77477,0.70768,0.7625,0.53638,1.08257,0.55579,1.06422,0.005446,0.005446,0.005446
94,6434.02,1.04723,0.55405,1.05017,0.77726,0.70567,0.76265,0.5367,1.08249,0.55558,1.06414,0.0053965,0.0053965,0.0053965
95,6504.54,1.0472,0.5533,1.04976,0.77691,0.707,0.76275,0.53654,1.08245,0.55541,1.06412,0.005347,0.005347,0.005347
96,6576.08,1.04597,0.5513,1.0486,0.77676,0.70708,0.76278,0.53718,1.08237,0.55515,1.06402,0.0052975,0.0052975,0.0052975
97,6645.8,1.04503,0.55073,1.0488,0.77964,0.70524,0.76301,0.53731,1.08231,0.55499,1.06395,0.005248,0.005248,0.005248
98,6716.98,1.04161,0.54745,1.04576,0.77805,0.70717,0.76342,0.53752,1.08213,0.55461,1.06383,0.0051985,0.0051985,0.0051985
99,6788.41,1.0407,0.54654,1.04721,0.7792,0.70701,0.76379,0.53771,1.08207,0.55436,1.06378,0.005149,0.005149,0.005149
100,6859.1,1.04034,0.54657,1.0473,0.78253,0.70388,0.76393,0.53754,1.08195,0.55419,1.06369,0.0050995,0.0050995,0.0050995
101,6929.84,1.04029,0.54586,1.04528,0.779,0.70635,0.76408,0.53785,1.08183,0.55405,1.06361,0.00505,0.00505,0.00505
102,6998.35,1.04092,0.54807,1.04861,0.7787,0.70664,0.76422,0.53822,1.08159,0.55385,1.06349,0.0050005,0.0050005,0.0050005
