id,rgb_gt,ir_gt,class_id,iou,center_shift_norm,center_shift_over_rgb_sqrt_area,dx_norm,dy_norm,rgb_hit,ir_hit,rgb_pred_iou,ir_pred_iou,rgb_wrong_class_overlap,ir_wrong_class_overlap,ir_minus_rgb_loc_iou,rgb_luminance
00000857,0,0,1,1.0,0.0,0.0,0.0,0.0,True,True,0.8119598677965076,0.8526988328123127,False,False,0.040738965015805095,112.49887084960938
00000857,1,1,2,1.0,0.0,0.0,0.0,0.0,True,True,0.9054868955460528,0.8884857250359254,False,False,-0.017001170510127395,112.49887084960938
00000857,2,2,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.8890371596391698,True,True,0.8890371596391698,112.49887084960938
00000857,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7731550088020277,0.8295754409475435,False,False,0.05642043214551584,112.49887084960938
00001037,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7827935805577476,0.7673499027719206,False,False,-0.015443677785827004,129.8256378173828
