id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
00000857,P3,all,6400,0.31523382663726807,0.06832270324230194,0.24691112339496613,0.6177211897707472,0.0909111792135643,0.5268100105571829
00000857,P3,fg,35,0.8968759179115295,0.35575297474861145,0.5411229431629181,0.8423349568740602,-0.07832247081506878,0.9206574276891291
00000857,P3,bg,6365,0.30431556701660156,0.06916259229183197,0.2351529747247696,0.48122506814290006,0.10383444625677955,0.3773906218861205
00000857,P4,all,1600,0.6557276844978333,0.27022939920425415,0.3854982852935791,0.8273209860406548,0.20380183952377834,0.6235191465168766
00000857,P4,fg,9,0.908717691898346,0.4476538598537445,0.46106383204460144,0.8590847886466744,-0.6646949020769597,1.523779690723634
00000857,P4,bg,1591,0.6005820035934448,0.313993901014328,0.2865881025791168,0.7290347088992144,0.2814573379489695,0.4475773709502449
00000857,P5,all,400,0.6145622730255127,0.5898774266242981,0.0246848464012146,0.6909325969482016,0.6662954967216298,0.02463710022657184
00000857,P5,fg,2,,,,,,
00000857,P5,bg,398,0.6156362891197205,0.5927175879478455,0.022918701171875,0.6959551771331463,0.6666598528912138,0.029295324241932486
00001037,P3,all,6400,0.39537447690963745,0.06849464774131775,0.3268798291683197,0.4511351920542719,0.18145293893452147,0.2696822531197504
00001037,P3,fg,4,,,,,,
00001037,P3,bg,6396,0.39537957310676575,0.0687776729464531,0.32660190016031265,0.4235471114898922,0.19166512458161997,0.23188198690827225
00001037,P4,all,1600,0.5611916184425354,0.33487576246261597,0.22631585597991943,0.620496908038899,0.28968082727717653,0.3308160807617225
00001037,P4,fg,2,,,,,,
00001037,P4,bg,1598,0.5439279079437256,0.34908029437065125,0.19484761357307434,0.5057931239216709,0.3400843492839838,0.16570877463768707
00001037,P5,all,400,0.7462428212165833,0.5740022659301758,0.17224055528640747,0.8445143195595706,0.7359100295638925,0.10860428999567806
00001037,P5,fg,0,,,,,,
00001037,P5,bg,400,0.7462428212165833,0.5740022659301758,0.17224055528640747,0.8445143195595706,0.7359100295638925,0.10860428999567806
