epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
75,3101.16,1.86329,1.07148,1.00779,0,0,0,0,0,0.93189,0,0,0,0,0,0,0,0,0.6362,0.55777,0.57762,0.33997,1.78193,1.0054,0.97163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33997,0.00408425,0.00408425,0.00408425
76,3141.45,1.85083,1.07329,1.00353,0,0,0,0,0,0.93318,0,0,0,0,0,0,0,0,0.64186,0.55624,0.57891,0.3409,1.77838,1.0029,0.97069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3409,0.00407187,0.00407187,0.00407187
77,3182.31,1.84842,1.06413,1.00209,0,0,0,0,0,0.93131,0,0,0,0,0,0,0,0,0.6421,0.55677,0.58014,0.34155,1.77623,1.00016,0.96997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34155,0.0040595,0.0040595,0.0040595
78,3224.8,1.83793,1.06362,1.00643,0,0,0,0,0,0.92789,0,0,0,0,0,0,0,0,0.64352,0.55826,0.58096,0.3424,1.77279,0.99736,0.96917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3424,0.00404712,0.00404712,0.00404712
79,3267.55,1.84148,1.06642,1.00168,0,0,0,0,0,0.9244,0,0,0,0,0,0,0,0,0.64633,0.55894,0.58317,0.34337,1.76928,0.99479,0.96824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34337,0.00403475,0.00403475,0.00403475
80,3311.85,1.84051,1.05596,1.00063,0,0,0,0,0,0.92589,0,0,0,0,0,0,0,0,0.64751,0.55954,0.58365,0.3447,1.76547,0.99214,0.96734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3447,0.00402237,0.00402237,0.00402237
81,3352.61,1.82827,1.05129,0.99664,0,0,0,0,0,0.92062,0,0,0,0,0,0,0,0,0.64827,0.5587,0.585,0.3449,1.76204,0.98975,0.96641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3449,0.00401,0.00401,0.00401
82,3393.58,1.81757,1.044,0.99753,0,0,0,0,0,0.91763,0,0,0,0,0,0,0,0,0.6477,0.55972,0.58489,0.34579,1.75971,0.98763,0.96566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34579,0.00399763,0.00399763,0.00399763
83,3434.44,1.80783,1.03552,0.99391,0,0,0,0,0,0.91642,0,0,0,0,0,0,0,0,0.64398,0.5618,0.58558,0.34639,1.75695,0.98547,0.9651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34639,0.00398525,0.00398525,0.00398525
84,3474.63,1.80712,1.03572,0.99291,0,0,0,0,0,0.91512,0,0,0,0,0,0,0,0,0.64822,0.56322,0.58692,0.34721,1.75422,0.9834,0.96448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34721,0.00397287,0.00397287,0.00397287
85,3515.93,1.80296,1.03761,0.99038,0,0,0,0,0,0.9149,0,0,0,0,0,0,0,0,0.64827,0.5626,0.58768,0.34825,1.75106,0.98099,0.96382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34825,0.0039605,0.0039605,0.0039605
86,3556.56,1.80096,1.02915,0.99052,0,0,0,0,0,0.91335,0,0,0,0,0,0,0,0,0.64297,0.56485,0.58866,0.34883,1.74875,0.97939,0.96312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34883,0.00394813,0.00394813,0.00394813
87,3597.7,1.79636,1.02928,0.99088,0,0,0,0,0,0.90962,0,0,0,0,0,0,0,0,0.64245,0.56757,0.58932,0.34924,1.74531,0.97638,0.96228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34924,0.00393575,0.00393575,0.00393575
88,3639.29,1.79327,1.02663,0.99113,0,0,0,0,0,0.90952,0,0,0,0,0,0,0,0,0.65182,0.56253,0.58857,0.34992,1.74291,0.97456,0.96179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34992,0.00392337,0.00392337,0.00392337
89,3681.03,1.79364,1.02053,0.98912,0,0,0,0,0,0.90704,0,0,0,0,0,0,0,0,0.65285,0.56359,0.59036,0.35109,1.73915,0.97238,0.96105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35109,0.003911,0.003911,0.003911
90,3722.93,1.78456,1.01371,0.98394,0,0,0,0,0,0.902,0,0,0,0,0,0,0,0,0.6558,0.56438,0.59141,0.35199,1.73603,0.97005,0.96039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35199,0.00389863,0.00389863,0.00389863
91,3763.62,1.7831,1.01477,0.98894,0,0,0,0,0,0.90382,0,0,0,0,0,0,0,0,0.65614,0.56584,0.59168,0.3523,1.73379,0.96843,0.95983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3523,0.00388625,0.00388625,0.00388625
92,3805.02,1.76979,1.0057,0.98407,0,0,0,0,0,0.90058,0,0,0,0,0,0,0,0,0.65619,0.56801,0.59272,0.35305,1.73072,0.96584,0.9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35305,0.00387388,0.00387388,0.00387388
