epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,55.9647,2.96946,3.85906,1.77217,0,0,0,0,0,2.55038,0,0,0,0,0,0,0,0,0.54763,0.16038,0.11549,0.04121,2.88534,2.47739,1.43641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04121,0.00165942,0.00165942,0.068471
2,99.0956,2.76631,2.53247,1.3919,0,0,0,0,0,1.89971,0,0,0,0,0,0,0,0,0.27495,0.21133,0.17171,0.06658,2.70079,2.94463,1.27262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06658,0.00331785,0.00331785,0.0367961
3,141.379,2.75927,2.30696,1.36676,0,0,0,0,0,1.64731,0,0,0,0,0,0,0,0,0.22818,0.18917,0.13229,0.04803,2.85867,2.88437,1.34354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04803,0.00496804,0.00496804,0.00511297
4,184.559,2.78923,2.2649,1.38306,0,0,0,0,0,1.5723,0,0,0,0,0,0,0,0,0.20557,0.22711,0.17401,0.06996,2.73796,2.58362,1.32154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06996,0.00496288,0.00496288,0.00496288
5,228.512,2.70854,2.16136,1.34328,0,0,0,0,0,1.49056,0,0,0,0,0,0,0,0,0.33744,0.2221,0.20313,0.07918,2.63697,2.23547,1.28203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07918,0.0049505,0.0049505,0.0049505
6,270.794,2.66703,2.06533,1.30726,0,0,0,0,0,1.4394,0,0,0,0,0,0,0,0,0.37216,0.25265,0.23313,0.09819,2.60794,1.99953,1.26108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09819,0.00493813,0.00493813,0.00493813
7,313.521,2.61717,1.98885,1.29316,0,0,0,0,0,1.39819,0,0,0,0,0,0,0,0,0.35496,0.26852,0.23065,0.08952,2.62263,2.02551,1.24568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08952,0.00492575,0.00492575,0.00492575
8,355.725,2.58378,1.95334,1.2781,0,0,0,0,0,1.3706,0,0,0,0,0,0,0,0,0.37252,0.28859,0.26156,0.10838,2.52202,2.9888,1.22516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10838,0.00491338,0.00491338,0.00491338
9,398.5,2.5499,1.89702,1.25944,0,0,0,0,0,1.33696,0,0,0,0,0,0,0,0,0.35962,0.25896,0.23363,0.10234,2.61892,1.8826,1.22628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10234,0.004901,0.004901,0.004901
10,441.004,2.5168,1.85944,1.24326,0,0,0,0,0,1.31952,0,0,0,0,0,0,0,0,0.38379,0.27899,0.26639,0.1101,2.49579,1.80557,1.18887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1101,0.00488863,0.00488863,0.00488863
