epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,59.7588,2.90867,3.79012,1.72601,0,0,0,0,0,2.52502,0,0,0,0,0,0,0,0,0.55136,0.17481,0.12896,0.04688,2.82596,2.43129,1.38687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04688,0.00165942,0.00165942,0.068471
2,104.898,2.74555,2.4787,1.37925,0,0,0,0,0,1.86573,0,0,0,0,0,0,0,0,0.17243,0.15884,0.11319,0.03853,2.84748,2.48475,1.35225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03853,0.00331785,0.00331785,0.0367961
3,151.417,2.73838,2.26413,1.35186,0,0,0,0,0,1.61834,0,0,0,0,0,0,0,0,0.18527,0.19458,0.11097,0.03806,2.84515,3.33859,1.35975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03806,0.00496804,0.00496804,0.00511297
4,197.681,2.76542,2.23868,1.36526,0,0,0,0,0,1.55266,0,0,0,0,0,0,0,0,0.20428,0.21937,0.16173,0.06351,2.8381,2.37483,1.32926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06351,0.00496288,0.00496288,0.00496288
5,244.016,2.70153,2.12677,1.33057,0,0,0,0,0,1.46974,0,0,0,0,0,0,0,0,0.33222,0.21981,0.19931,0.0777,2.71694,2.64722,1.31062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777,0.0049505,0.0049505,0.0049505
6,288.872,2.64966,2.03253,1.29942,0,0,0,0,0,1.41234,0,0,0,0,0,0,0,0,0.42089,0.21598,0.21555,0.08877,2.64849,2.00812,1.27742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08877,0.00493813,0.00493813,0.00493813
7,335.049,2.59421,1.96173,1.28151,0,0,0,0,0,1.37269,0,0,0,0,0,0,0,0,0.31509,0.21936,0.21123,0.09118,2.65424,2.0875,1.24451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09118,0.00492575,0.00492575,0.00492575
8,380.84,2.56038,1.91845,1.26994,0,0,0,0,0,1.34392,0,0,0,0,0,0,0,0,0.30587,0.27285,0.21754,0.09764,2.6394,3.89138,1.26087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09764,0.00491338,0.00491338,0.00491338
9,426.188,2.52418,1.86664,1.24921,0,0,0,0,0,1.31033,0,0,0,0,0,0,0,0,0.38336,0.24668,0.24485,0.1088,2.54274,1.99606,1.21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1088,0.004901,0.004901,0.004901
10,471.466,2.50506,1.82583,1.23726,0,0,0,0,0,1.29244,0,0,0,0,0,0,0,0,0.4237,0.27735,0.26219,0.10789,2.50561,1.83998,1.18664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10789,0.00488863,0.00488863,0.00488863
11,518.179,2.48099,1.79721,1.22677,0,0,0,0,0,1.2716,0,0,0,0,0,0,0,0,0.31403,0.24094,0.24566,0.11038,2.5523,1.83745,1.21039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11038,0.00487625,0.00487625,0.00487625
12,562.803,2.45611,1.75501,1.21308,0,0,0,0,0,1.25606,0,0,0,0,0,0,0,0,0.40937,0.24876,0.25456,0.11505,2.47881,1.80149,1.17912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11505,0.00486388,0.00486388,0.00486388
13,609.092,2.42461,1.73554,1.20733,0,0,0,0,0,1.23985,0,0,0,0,0,0,0,0,0.40079,0.28538,0.27829,0.12374,2.52871,1.75447,1.19203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12374,0.0048515,0.0048515,0.0048515
14,654.984,2.41126,1.69705,1.19967,0,0,0,0,0,1.22293,0,0,0,0,0,0,0,0,0.38329,0.29047,0.28535,0.12914,2.43998,1.85369,1.18412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12914,0.00483913,0.00483913,0.00483913
15,699.939,2.39593,1.67057,1.18893,0,0,0,0,0,1.20915,0,0,0,0,0,0,0,0,0.42716,0.30967,0.29368,0.12975,2.48073,1.92395,1.19047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12975,0.00482675,0.00482675,0.00482675
16,747.187,2.37465,1.64362,1.18535,0,0,0,0,0,1.19429,0,0,0,0,0,0,0,0,0.44683,0.31984,0.31651,0.14133,2.38945,1.68326,1.15322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14133,0.00481438,0.00481438,0.00481438
17,793.457,2.35651,1.61794,1.17786,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0.43406,0.31997,0.3163,0.14142,2.45773,1.71523,1.17178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14142,0.004802,0.004802,0.004802
18,840.635,2.34027,1.5968,1.17229,0,0,0,0,0,1.17102,0,0,0,0,0,0,0,0,0.43982,0.31952,0.3161,0.14326,2.41066,1.73687,1.16518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14326,0.00478963,0.00478963,0.00478963
19,886.057,2.33033,1.57979,1.16508,0,0,0,0,0,1.1606,0,0,0,0,0,0,0,0,0.39782,0.31227,0.29865,0.14138,2.49239,1.72542,1.18395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14138,0.00477725,0.00477725,0.00477725
20,932.154,2.30438,1.55438,1.16218,0,0,0,0,0,1.15177,0,0,0,0,0,0,0,0,0.41406,0.32161,0.32295,0.15563,2.4098,1.64474,1.15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15563,0.00476488,0.00476488,0.00476488
21,977.578,2.29058,1.5248,1.15277,0,0,0,0,0,1.13584,0,0,0,0,0,0,0,0,0.44893,0.31734,0.32403,0.15692,2.42159,1.64817,1.16528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15692,0.0047525,0.0047525,0.0047525
22,1022.67,2.28785,1.51725,1.15298,0,0,0,0,0,1.13098,0,0,0,0,0,0,0,0,0.41483,0.31002,0.31104,0.15572,2.42828,1.64288,1.16339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15572,0.00474013,0.00474013,0.00474013
23,1069.04,2.25362,1.49578,1.14261,0,0,0,0,0,1.12185,0,0,0,0,0,0,0,0,0.49848,0.33423,0.34968,0.16903,2.35843,1.55091,1.13707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16903,0.00472775,0.00472775,0.00472775
24,1115.17,2.25215,1.47345,1.14051,0,0,0,0,0,1.1123,0,0,0,0,0,0,0,0,0.50793,0.35531,0.38081,0.18612,2.27884,1.53052,1.11933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18612,0.00471537,0.00471537,0.00471537
25,1159.77,2.24428,1.46492,1.13794,0,0,0,0,0,1.1051,0,0,0,0,0,0,0,0,0.46251,0.36686,0.36946,0.18218,2.29528,1.52162,1.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18218,0.004703,0.004703,0.004703
26,1205.89,2.22422,1.44559,1.13021,0,0,0,0,0,1.09368,0,0,0,0,0,0,0,0,0.48111,0.38593,0.39089,0.19202,2.27181,1.46656,1.11112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19202,0.00469063,0.00469063,0.00469063
27,1252.29,2.22073,1.43398,1.12695,0,0,0,0,0,1.089,0,0,0,0,0,0,0,0,0.52435,0.34726,0.36263,0.18098,2.302,1.5324,1.13086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18098,0.00467825,0.00467825,0.00467825
28,1297.03,2.1987,1.41606,1.11812,0,0,0,0,0,1.08182,0,0,0,0,0,0,0,0,0.49023,0.37669,0.38339,0.19541,2.24198,1.44744,1.11178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19541,0.00466587,0.00466587,0.00466587
29,1342.65,2.18011,1.39509,1.11376,0,0,0,0,0,1.07235,0,0,0,0,0,0,0,0,0.49161,0.40348,0.41253,0.20747,2.24024,1.42434,1.10474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20747,0.0046535,0.0046535,0.0046535
30,1389.56,2.17731,1.38962,1.11595,0,0,0,0,0,1.06911,0,0,0,0,0,0,0,0,0.49799,0.35287,0.3661,0.18746,2.32858,1.5163,1.13424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18746,0.00464113,0.00464113,0.00464113
31,1435.03,2.15867,1.37226,1.11151,0,0,0,0,0,1.06336,0,0,0,0,0,0,0,0,0.49458,0.38089,0.39024,0.20511,2.2603,1.46916,1.10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20511,0.00462875,0.00462875,0.00462875
32,1480.73,2.15012,1.36216,1.10494,0,0,0,0,0,1.05573,0,0,0,0,0,0,0,0,0.51635,0.35329,0.37848,0.19665,2.39109,1.48374,1.14177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19665,0.00461637,0.00461637,0.00461637
