epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,58.2778,2.85383,3.89105,1.65544,0,0,0,0,0,2.49883,0,0,0,0,0,0,0,0,0.51373,0.19081,0.10609,0.03817,2.75922,2.46493,1.35715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03817,0.00165942,0.00165942,0.068471
2,101.861,2.70744,2.42925,1.34253,0,0,0,0,0,1.83052,0,0,0,0,0,0,0,0,0.55388,0.22494,0.17747,0.07357,2.71229,2.23353,1.24998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07357,0.00331785,0.00331785,0.0367961
3,147.009,2.70071,2.21644,1.33204,0,0,0,0,0,1.59676,0,0,0,0,0,0,0,0,0.53762,0.17545,0.11836,0.03966,2.88437,2.46803,1.35854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03966,0.00496804,0.00496804,0.00511297
4,191.2,2.73737,2.19181,1.33823,0,0,0,0,0,1.53361,0,0,0,0,0,0,0,0,0.62043,0.20558,0.17956,0.06948,2.73968,2.07006,1.29359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06948,0.00496288,0.00496288,0.00496288
5,234.976,2.65446,2.07083,1.31224,0,0,0,0,0,1.44537,0,0,0,0,0,0,0,0,0.24127,0.26558,0.20656,0.08297,2.59766,1.94945,1.22243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08297,0.0049505,0.0049505,0.0049505
6,279.427,2.59894,1.96726,1.27858,0,0,0,0,0,1.3783,0,0,0,0,0,0,0,0,0.48481,0.26245,0.2724,0.1147,2.55497,1.83432,1.23424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1147,0.00493813,0.00493813,0.00493813
7,324.256,2.55653,1.89555,1.26502,0,0,0,0,0,1.34476,0,0,0,0,0,0,0,0,0.33839,0.25673,0.23957,0.09544,2.51806,1.86142,1.22594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09544,0.00492575,0.00492575,0.00492575
8,368.195,2.50993,1.84273,1.23558,0,0,0,0,0,1.31131,0,0,0,0,0,0,0,0,0.39028,0.26046,0.26822,0.11867,2.54755,1.89765,1.23658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11867,0.00491338,0.00491338,0.00491338
9,413.321,2.47953,1.79729,1.22808,0,0,0,0,0,1.28246,0,0,0,0,0,0,0,0,0.33845,0.32596,0.27944,0.12107,2.45333,2.03239,1.1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12107,0.004901,0.004901,0.004901
10,457.398,2.44787,1.74899,1.22046,0,0,0,0,0,1.25814,0,0,0,0,0,0,0,0,0.46437,0.27747,0.29857,0.13346,2.42701,1.65223,1.17321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13346,0.00488863,0.00488863,0.00488863
11,502.107,2.41578,1.70155,1.20818,0,0,0,0,0,1.23959,0,0,0,0,0,0,0,0,0.44049,0.31521,0.31678,0.1436,2.40336,1.67795,1.16803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1436,0.00487625,0.00487625,0.00487625
12,546.155,2.39948,1.67702,1.19823,0,0,0,0,0,1.21788,0,0,0,0,0,0,0,0,0.43748,0.34336,0.33107,0.14861,2.3731,1.61324,1.16888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14861,0.00486388,0.00486388,0.00486388
