epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,60.6138,2.9772,4.0584,1.79089,0,0,0,0,0,2.59914,0,0,0,0,0,0,0,0,0.56869,0.17288,0.14013,0.05466,2.80473,2.593,1.3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05466,0.00165942,0.00165942,0.068471
2,106.732,2.78241,2.54353,1.38049,0,0,0,0,0,1.93305,0,0,0,0,0,0,0,0,0.188,0.24123,0.15275,0.05893,2.72659,2.87977,1.27545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05893,0.00331785,0.00331785,0.0367961
3,152.543,2.77007,2.33751,1.35878,0,0,0,0,0,1.6737,0,0,0,0,0,0,0,0,0.53259,0.17295,0.12588,0.04631,2.84885,2.23998,1.35572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04631,0.00496804,0.00496804,0.00511297
4,198.2,2.78853,2.27389,1.36095,0,0,0,0,0,1.59429,0,0,0,0,0,0,0,0,0.30493,0.22708,0.17643,0.06428,2.70493,2.20384,1.30201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06428,0.00496288,0.00496288,0.00496288
5,244.696,2.70998,2.1436,1.33889,0,0,0,0,0,1.50859,0,0,0,0,0,0,0,0,0.34377,0.23012,0.22406,0.08555,2.60292,2.05716,1.21506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08555,0.0049505,0.0049505,0.0049505
6,291.473,2.64967,2.05364,1.30414,0,0,0,0,0,1.44543,0,0,0,0,0,0,0,0,0.31303,0.24967,0.22914,0.09464,2.59795,2.0107,1.26793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09464,0.00493813,0.00493813,0.00493813
7,337.301,2.60381,1.98226,1.28724,0,0,0,0,0,1.41226,0,0,0,0,0,0,0,0,0.40193,0.24065,0.24633,0.10264,2.53494,1.90472,1.22532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10264,0.00492575,0.00492575,0.00492575
8,383.478,2.58153,1.94007,1.27311,0,0,0,0,0,1.38191,0,0,0,0,0,0,0,0,0.33604,0.25209,0.21729,0.09026,2.53209,2.06595,1.23227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09026,0.00491338,0.00491338,0.00491338
9,430.109,2.54221,1.88859,1.25689,0,0,0,0,0,1.35175,0,0,0,0,0,0,0,0,0.36423,0.2675,0.25911,0.11551,2.53173,1.83894,1.20858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11551,0.004901,0.004901,0.004901
10,475.62,2.50162,1.83961,1.24282,0,0,0,0,0,1.32596,0,0,0,0,0,0,0,0,0.42205,0.27208,0.26691,0.12105,2.47853,1.77622,1.19827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12105,0.00488863,0.00488863,0.00488863
11,521.159,2.47098,1.80327,1.23547,0,0,0,0,0,1.30945,0,0,0,0,0,0,0,0,0.37329,0.30956,0.29152,0.13304,2.45125,1.97449,1.17257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13304,0.00487625,0.00487625,0.00487625
12,566.647,2.46076,1.78018,1.22295,0,0,0,0,0,1.29377,0,0,0,0,0,0,0,0,0.42189,0.29519,0.28687,0.12798,2.45117,1.77639,1.18854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12798,0.00486388,0.00486388,0.00486388
13,612.592,2.43174,1.75008,1.21928,0,0,0,0,0,1.28219,0,0,0,0,0,0,0,0,0.44777,0.30121,0.30993,0.14432,2.47815,1.66801,1.16135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14432,0.0048515,0.0048515,0.0048515
14,659.606,2.41769,1.71958,1.20815,0,0,0,0,0,1.26176,0,0,0,0,0,0,0,0,0.40504,0.30481,0.2996,0.13471,2.43225,1.82925,1.17438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13471,0.00483913,0.00483913,0.00483913
15,705.675,2.38967,1.68895,1.19466,0,0,0,0,0,1.24434,0,0,0,0,0,0,0,0,0.43079,0.33204,0.32662,0.15161,2.39592,1.64299,1.15795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15161,0.00482675,0.00482675,0.00482675
16,752.862,2.38726,1.66893,1.18941,0,0,0,0,0,1.23648,0,0,0,0,0,0,0,0,0.43923,0.35544,0.34418,0.15858,2.34586,1.64661,1.14705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15858,0.00481438,0.00481438,0.00481438
17,798.043,2.37109,1.64922,1.18521,0,0,0,0,0,1.22329,0,0,0,0,0,0,0,0,0.44763,0.34808,0.34553,0.15903,2.33373,1.62672,1.14907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15903,0.004802,0.004802,0.004802
18,844.06,2.35393,1.63209,1.18138,0,0,0,0,0,1.2125,0,0,0,0,0,0,0,0,0.47746,0.35824,0.36548,0.17114,2.32738,1.5346,1.13382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17114,0.00478963,0.00478963,0.00478963
