/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
/mnt/dataset/yudongfang/projects/SpaceNet6_OTD_official_reproduction/yolo_osssl/transforms.py:61: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  value = torch.frombuffer(memoryview(raw), dtype=torch.uint8).clone()
{"step": 1, "loss": 1.9058150053024292, "lr": 8e-05}
{"step": 20, "loss": 1.7674322128295898, "lr": 0.01527848}
{"step": 40, "loss": 1.2926151752471924, "lr": 0.03127688}
{"step": 60, "loss": 0.8591973781585693, "lr": 0.04727528}
{"step": 80, "loss": 0.6878286004066467, "lr": 0.06327368}
{"step": 100, "loss": 0.6617736220359802, "lr": 0.07927208000000002}
{"step": 120, "loss": 0.7048546075820923, "lr": 0.09527048}
{"step": 140, "loss": 0.7441290616989136, "lr": 0.11126888}
{"step": 160, "loss": 0.8199188113212585, "lr": 0.12726728}
{"step": 180, "loss": 0.8927372097969055, "lr": 0.14326568}
{"step": 200, "loss": 0.9333906173706055, "lr": 0.15926408000000003}
{"step": 220, "loss": 0.9435957670211792, "lr": 0.17526248}
{"step": 240, "loss": 0.9965075254440308, "lr": 0.19126088}
{"step": 260, "loss": 1.0594933032989502, "lr": 0.20725928}
{"step": 280, "loss": 1.127365231513977, "lr": 0.22325768000000004}
{"step": 300, "loss": 1.1337156295776367, "lr": 0.23925608}
{"step": 320, "loss": 1.1738855838775635, "lr": 0.25525448}
{"step": 340, "loss": 1.1839443445205688, "lr": 0.27125288000000003}
{"step": 360, "loss": 1.2033495903015137, "lr": 0.28725128}
{"step": 380, "loss": 1.21409010887146, "lr": 0.30324968}
{"step": 400, "loss": 1.2214710712432861, "lr": 0.31924808000000005}
{"step": 420, "loss": 1.249692678451538, "lr": 0.33524648}
{"step": 440, "loss": 1.125859260559082, "lr": 0.35124488000000004}
{"step": 460, "loss": 1.15852952003479, "lr": 0.36724328000000006}
{"step": 480, "loss": 0.951912522315979, "lr": 0.38324168000000003}
{"step": 500, "loss": 0.7388601303100586, "lr": 0.39924008}
{"step": 520, "loss": 0.8444162607192993, "lr": 0.41523848}
{"step": 540, "loss": 0.7466226816177368, "lr": 0.4312368800000001}
{"step": 560, "loss": 0.9870817065238953, "lr": 0.44723528000000007}
{"step": 580, "loss": 1.0582393407821655, "lr": 0.46323368000000004}
{"step": 600, "loss": 0.8628488183021545, "lr": 0.47923208}
{"step": 620, "loss": 1.003844976425171, "lr": 0.49523048000000003}
{"step": 640, "loss": 0.6518105864524841, "lr": 0.51122888}
{"step": 660, "loss": 0.543903112411499, "lr": 0.5272272800000001}
{"step": 680, "loss": 0.43501535058021545, "lr": 0.54322568}
{"step": 700, "loss": 0.526394784450531, "lr": 0.55922408}
{"step": 720, "loss": 0.545147180557251, "lr": 0.57522248}
{"step": 740, "loss": 0.2320592999458313, "lr": 0.5912208800000001}
{"step": 760, "loss": 0.13703548908233643, "lr": 0.60721928}
{"step": 780, "loss": 0.07718652486801147, "lr": 0.6232176800000001}
{"step": 800, "loss": 0.0716981440782547, "lr": 0.6392160800000001}
{"step": 820, "loss": 0.03195905312895775, "lr": 0.65521448}
{"step": 840, "loss": 0.03952193260192871, "lr": 0.67121288}
{"step": 860, "loss": 0.014291394501924515, "lr": 0.6872112800000001}
{"step": 880, "loss": 0.0046450551599264145, "lr": 0.7032096800000001}
{"step": 900, "loss": 0.01011279970407486, "lr": 0.71920808}
{"step": 920, "loss": 0.07121796160936356, "lr": 0.73520648}
{"step": 940, "loss": 0.21310988068580627, "lr": 0.75120488}
{"step": 960, "loss": 0.06838817894458771, "lr": 0.7672032799999999}
{"step": 980, "loss": 0.11916560679674149, "lr": 0.78320168}
{"step": 1000, "loss": 0.11384956538677216, "lr": 0.79920008}
{"step": 1020, "loss": 0.24101410806179047, "lr": 0.7999912007258854}
{"step": 1040, "loss": 0.2855209410190582, "lr": 0.799962926486832}
{"step": 1060, "loss": 0.09978902339935303, "lr": 0.7999151542863834}
{"step": 1080, "loss": 0.10785648226737976, "lr": 0.7998478864534064}
