dataset,split,fixed_stratum,linf_px,directions,fixed_n,all_directions_iou_better_fraction,all_directions_ce_better_fraction,all_directions_positive_cosine_fraction,min_iou_advantage_n,min_iou_advantage_finite_n,min_iou_advantage_nan_n,min_iou_advantage_posinf_n,min_iou_advantage_neginf_n,min_iou_advantage_mean,min_iou_advantage_sd_population,min_iou_advantage_min,min_iou_advantage_max,min_iou_advantage_p05,min_iou_advantage_p50,min_iou_advantage_p95,min_iou_advantage_mean_scope,max_teacher_minus_native_ce_n,max_teacher_minus_native_ce_finite_n,max_teacher_minus_native_ce_nan_n,max_teacher_minus_native_ce_posinf_n,max_teacher_minus_native_ce_neginf_n,max_teacher_minus_native_ce_mean,max_teacher_minus_native_ce_sd_population,max_teacher_minus_native_ce_min,max_teacher_minus_native_ce_max,max_teacher_minus_native_ce_p05,max_teacher_minus_native_ce_p50,max_teacher_minus_native_ce_p95,max_teacher_minus_native_ce_mean_scope,min_cosine_n,min_cosine_finite_n,min_cosine_nan_n,min_cosine_posinf_n,min_cosine_neginf_n,min_cosine_mean,min_cosine_sd_population,min_cosine_min,min_cosine_max,min_cosine_p05,min_cosine_p50,min_cosine_p95,min_cosine_mean_scope,max_lost_mass_t1_mean4_n,max_lost_mass_t1_mean4_finite_n,max_lost_mass_t1_mean4_nan_n,max_lost_mass_t1_mean4_posinf_n,max_lost_mass_t1_mean4_neginf_n,max_lost_mass_t1_mean4_mean,max_lost_mass_t1_mean4_sd_population,max_lost_mass_t1_mean4_min,max_lost_mass_t1_mean4_max,max_lost_mass_t1_mean4_p05,max_lost_mass_t1_mean4_p50,max_lost_mass_t1_mean4_p95,max_lost_mass_t1_mean4_mean_scope,max_lost_mass_t2_mean4_n,max_lost_mass_t2_mean4_finite_n,max_lost_mass_t2_mean4_nan_n,max_lost_mass_t2_mean4_posinf_n,max_lost_mass_t2_mean4_neginf_n,max_lost_mass_t2_mean4_mean,max_lost_mass_t2_mean4_sd_population,max_lost_mass_t2_mean4_min,max_lost_mass_t2_mean4_max,max_lost_mass_t2_mean4_p05,max_lost_mass_t2_mean4_p50,max_lost_mass_t2_mean4_p95,max_lost_mass_t2_mean4_mean_scope,all_directions_teacher_support_success_n,all_directions_teacher_support_denominator_n,all_directions_teacher_support_fraction,all_directions_gate_success_n,all_directions_gate_denominator_n,all_directions_gate_fraction
dronevehicle,train,n_iou_lt_070,4,8,366,0.1994535519125683,0.3879781420765027,0.6065573770491803,366,366,0,0,0,-0.10616362030941873,0.1493863465362317,-0.6037995901803493,0.4984334128708733,-0.3206617005733841,-0.11507408066497926,0.15721164282921962,all_objects,366,366,0,0,0,0.027593064680069283,0.8560925430869618,-5.173706313768536,4.092810544914469,-1.4497682075197793,0.11202370305068055,1.163664366572618,all_objects,366,366,0,0,0,0.1282508748338369,0.36522683449075516,-0.7136934724374555,0.890565655088146,-0.48811932433252614,0.12147672341786994,0.7198603241737032,all_objects,366,366,0,0,0,0.03143581281010734,0.03440951847118035,3.333424828358065e-07,0.15464555477960426,1.4487633702506653e-05,0.019136006758037727,0.09339889869674735,all_objects,366,366,0,0,0,0.03664690414848787,0.030160082279084663,0.0002486660569264478,0.1376340310937714,0.0013301882601671243,0.03168211770673456,0.08987207047194001,all_objects,312,366,0.8524590163934426,8,366,0.02185792349726776
dronevehicle,train,quality_gate070,4,8,87,0.1724137931034483,0.4482758620689655,0.6551724137931034,87,87,0,0,0,-0.08580808305639875,0.11876221153081223,-0.2875931422593664,0.4104987097308745,-0.26019936507237207,-0.10574068363996114,0.12611923061494185,all_objects,87,87,0,0,0,-0.16678519816552936,0.6536556877812134,-3.5963898004568544,0.46740971731618364,-1.2403531169669553,0.03701708294940076,0.3518555690555493,all_objects,87,87,0,0,0,0.1612350744282554,0.3207401354561173,-0.5262423778516537,0.7874265918990934,-0.33508203293103495,0.15263820808348144,0.6650020311449201,all_objects,87,87,0,0,0,0.022803174143385712,0.03293975456520925,4.1329666639424884e-07,0.15464555477960426,2.4081093769203864e-06,0.0028397444050081047,0.08741479577501263,all_objects,87,87,0,0,0,0.029994842243471837,0.032680815384801436,0.00029035177082328817,0.1376340310937714,0.0005933481522574719,0.013748591875206356,0.09182557552680898,all_objects,78,87,0.896551724137931,8,87,0.09195402298850575
dronevehicle,val,base,4,8,2821,0.026586316908897553,0.06274370790499822,0.217653314427508,2821,2821,0,0,0,-0.25828786552924377,0.13163321255327531,-0.8851350439650637,0.41480000310418624,-0.4729728153169135,-0.26269990844853564,-0.04643872431529383,all_objects,2821,2821,0,0,0,0.574604086703085,0.5941996683514639,-4.503462440034003,7.500480116522302,-0.05921948875919503,0.48859226826746105,1.6446876330662916,all_objects,2821,2821,0,0,0,-0.2159456222670705,0.3011727367132621,-0.8787543610126199,0.911862868157842,-0.6379745035000834,-0.2554968505492512,0.3576296224476277,all_objects,2821,2821,0,0,0,0.018453400644212387,0.027851822936147484,2.394889149036595e-07,0.18250475733121588,2.587910876711516e-06,0.0026075063633731635,0.07904851691478557,all_objects,2821,2821,0,0,0,0.02355175626800612,0.025780185147745764,0.00020657846014356375,0.15265171106068343,0.0006144709120027331,0.012812920084107999,0.07298786812021171,all_objects,2601,2821,0.9220134704005671,9,2821,0.0031903580290677065
dronevehicle,val,n_iou_lt_070,4,8,229,0.27074235807860264,0.4978165938864629,0.7379912663755459,229,229,0,0,0,-0.06736394322815427,0.12208316277072247,-0.6384806892244776,0.41480000310418624,-0.24123725760634146,-0.06359975985102656,0.11948978285132361,all_objects,229,229,0,0,0,-0.019639675171773525,0.7714883536576046,-4.503462440034003,6.253305925143471,-0.9852617769159105,0.0008146586000927769,0.7577978013891217,all_objects,229,229,0,0,0,0.21244844036123978,0.3371251503414934,-0.7073716734068055,0.911862868157842,-0.39386701475543295,0.2505709756909197,0.7355776659115463,all_objects,229,229,0,0,0,0.023047001123541633,0.0289435188229052,7.623287590564273e-07,0.1180005981820961,8.712082217797773e-06,0.00836715855160612,0.08340243719223002,all_objects,229,229,0,0,0,0.028794176289067434,0.025849991788817177,0.0003688707402446393,0.10500580814007647,0.0010606907684534083,0.02258558154023454,0.07640572542559597,all_objects,208,229,0.9082969432314411,9,229,0.039301310043668124
dronevehicle,val,quality_gate070,4,8,47,0.3829787234042553,0.723404255319149,0.8936170212765957,47,47,0,0,0,-0.023103016734409825,0.08519522566693118,-0.19551653457776985,0.18993525492696017,-0.15979500378302752,-0.025375798454852605,0.11730266408731202,all_objects,47,47,0,0,0,-0.22989502976756293,0.396980791778386,-1.5633296514613324,0.42415096629944893,-1.0700608089163224,-0.22246066306279677,0.328305577081012,all_objects,47,47,0,0,0,0.336145507670237,0.27627996105649466,-0.3964596568404595,0.7794346210655764,-0.23012135076090254,0.3628289803581132,0.7170756210906845,all_objects,47,47,0,0,0,0.009976919944981016,0.01868817870074624,7.623287590564273e-07,0.07493550810343186,1.5289063267353614e-06,0.0003066056951132318,0.05933154013101003,all_objects,47,47,0,0,0,0.015435274418416365,0.018994451834282312,0.0003688707402446393,0.06445915365049296,0.0004981867946184692,0.0053715102672169885,0.061781997274781945,all_objects,46,47,0.9787234042553191,9,47,0.19148936170212766
