epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,265.634,1.40176,1.58775,1.26616,0,0,0,0,0,0,0,0.00332741,0.00332741,0.0700533
2,520.917,1.32463,1.03597,1.17942,0,0,0,0,0,0,0,0.00662778,0.00662778,0.0400203
3,773.174,1.32438,1.00264,1.15892,0,0,0,0,0,0,0,0.00989514,0.00989514,0.00995434
4,1025.7,1.31833,0.97238,1.14716,0,0,0,0,0,0,0,0.0098515,0.0098515,0.0098515
5,1277.17,1.28471,0.9002,1.12642,0,0,0,0,0,0,0,0.009802,0.009802,0.009802
6,1528.28,1.25848,0.8508,1.11027,0,0,0,0,0,0,0,0.0097525,0.0097525,0.0097525
7,1779.44,1.24566,0.82574,1.10155,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
8,2031.28,1.23038,0.80171,1.0975,0,0,0,0,0,0,0,0.0096535,0.0096535,0.0096535
9,2282.44,1.21929,0.78056,1.08892,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
10,2533.95,1.21097,0.76775,1.08608,0,0,0,0,0,0,0,0.0095545,0.0095545,0.0095545
11,2786.73,1.20281,0.75649,1.08001,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
12,3038.27,1.19575,0.74356,1.07623,0,0,0,0,0,0,0,0.0094555,0.0094555,0.0094555
13,3289.6,1.19276,0.73741,1.07627,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
14,3540.38,1.18338,0.72512,1.06878,0,0,0,0,0,0,0,0.0093565,0.0093565,0.0093565
15,3792.73,1.17767,0.71808,1.06739,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
16,4044.26,1.17189,0.71046,1.06442,0,0,0,0,0,0,0,0.0092575,0.0092575,0.0092575
17,4296.5,1.16976,0.70599,1.06605,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
18,4547.8,1.16397,0.69843,1.06358,0,0,0,0,0,0,0,0.0091585,0.0091585,0.0091585
19,4798.72,1.16065,0.69241,1.06005,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
20,5050.7,1.15728,0.6859,1.05783,0,0,0,0,0,0,0,0.0090595,0.0090595,0.0090595
21,5301.96,1.15423,0.68431,1.0569,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
22,5553.15,1.14889,0.67943,1.05282,0,0,0,0,0,0,0,0.0089605,0.0089605,0.0089605
23,5804.13,1.1432,0.67144,1.05153,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
24,6054.34,1.14403,0.67027,1.0522,0,0,0,0,0,0,0,0.0088615,0.0088615,0.0088615
