epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,228.168,1.40072,1.66371,1.2556,0,0,0,0,0,0,0,0.00332741,0.00332741,0.0700533
2,443.838,1.32323,1.04643,1.16397,0,0,0,0,0,0,0,0.00662778,0.00662778,0.0400203
3,657.823,1.32551,1.00665,1.1408,0,0,0,0,0,0,0,0.00989514,0.00989514,0.00995434
4,870.742,1.31844,0.96885,1.13594,0,0,0,0,0,0,0,0.0098515,0.0098515,0.0098515
5,1084.14,1.28428,0.8993,1.11718,0,0,0,0,0,0,0,0.009802,0.009802,0.009802
6,1299.14,1.25871,0.85022,1.10347,0,0,0,0,0,0,0,0.0097525,0.0097525,0.0097525
7,1513.27,1.24811,0.82741,1.09769,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
8,1727.11,1.23163,0.80162,1.0937,0,0,0,0,0,0,0,0.0096535,0.0096535,0.0096535
9,1942.11,1.21953,0.78108,1.08495,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
10,2156.28,1.21083,0.76679,1.08141,0,0,0,0,0,0,0,0.0095545,0.0095545,0.0095545
11,2369.67,1.20167,0.75559,1.07578,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
12,2584.01,1.19469,0.74137,1.06977,0,0,0,0,0,0,0,0.0094555,0.0094555,0.0094555
13,2797.1,1.1925,0.73756,1.07239,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
14,3011.72,1.18365,0.72755,1.06565,0,0,0,0,0,0,0,0.0093565,0.0093565,0.0093565
15,3224.17,1.17829,0.71899,1.06166,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
16,3437.08,1.17018,0.70952,1.05874,0,0,0,0,0,0,0,0.0092575,0.0092575,0.0092575
17,3651,1.16844,0.70417,1.0595,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
18,3864.75,1.16296,0.69832,1.05734,0,0,0,0,0,0,0,0.0091585,0.0091585,0.0091585
19,4078.69,1.15999,0.69169,1.0533,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
20,4292.55,1.15749,0.68626,1.0517,0,0,0,0,0,0,0,0.0090595,0.0090595,0.0090595
