endpoint,threshold,AP,Cls,Loc,Both,Dupe,Bkg,Miss,FalsePos,FalseNeg
LLVIP_N42,0.5,71.42758602367398,0.0,8.754008556566404,0.0,0.25403984874475327,5.533964739806933,7.684950033792617,10.750631798108188,15.043994247570282
LLVIP_N42,0.75,24.53725882254592,0.0,56.37314775530612,0.0,0.001132533593587226,1.1313634928517793,2.5249791751831765,17.046899593295667,34.02357189324398
LLVIP_T42,0.5,92.22962672804067,0.0,3.6154292481217283,0.0,0.1467987490043896,0.6414804681157023,2.751825511568299,1.829779212553376,5.4873976141767
LLVIP_T42,0.75,44.13523936396115,0.0,51.892330754906524,0.0,0.001079358358531124,0.21130770264709753,1.3503790673783982,16.26080023999925,28.6467848395599
