epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,275.645,1.40141,1.59168,1.26647,0,0,0,0,0,0,0,0.00332741,0.00332741,0.0700533
2,516.34,1.32496,1.04047,1.18257,0,0,0,0,0,0,0,0.00662778,0.00662778,0.0400203
3,771.317,1.32788,1.00972,1.15875,0,0,0,0,0,0,0,0.00989514,0.00989514,0.00995434
4,1024,1.31875,0.97174,1.14637,0,0,0,0,0,0,0,0.0098515,0.0098515,0.0098515
5,1278.77,1.28297,0.89832,1.12474,0,0,0,0,0,0,0,0.009802,0.009802,0.009802
6,1532.49,1.25971,0.85138,1.1097,0,0,0,0,0,0,0,0.0097525,0.0097525,0.0097525
7,1784.07,1.24672,0.82592,1.10329,0,0,0,0,0,0,0,0.009703,0.009703,0.009703
8,2031.83,1.23361,0.80303,1.10095,0,0,0,0,0,0,0,0.0096535,0.0096535,0.0096535
9,2274.93,1.22112,0.78084,1.09213,0,0,0,0,0,0,0,0.009604,0.009604,0.009604
10,2529.86,1.21079,0.76647,1.0878,0,0,0,0,0,0,0,0.0095545,0.0095545,0.0095545
11,2781.72,1.20183,0.75395,1.08181,0,0,0,0,0,0,0,0.009505,0.009505,0.009505
12,3035.75,1.19688,0.74233,1.07704,0,0,0,0,0,0,0,0.0094555,0.0094555,0.0094555
13,3289.53,1.19248,0.73504,1.07855,0,0,0,0,0,0,0,0.009406,0.009406,0.009406
14,3544.78,1.18386,0.72646,1.07256,0,0,0,0,0,0,0,0.0093565,0.0093565,0.0093565
15,3786.24,1.17903,0.71836,1.06907,0,0,0,0,0,0,0,0.009307,0.009307,0.009307
16,4009.05,1.17143,0.70823,1.06531,0,0,0,0,0,0,0,0.0092575,0.0092575,0.0092575
17,4232.54,1.16959,0.70426,1.06655,0,0,0,0,0,0,0,0.009208,0.009208,0.009208
18,4454.9,1.16484,0.69753,1.06373,0,0,0,0,0,0,0,0.0091585,0.0091585,0.0091585
19,4678.15,1.16165,0.69145,1.06031,0,0,0,0,0,0,0,0.009109,0.009109,0.009109
20,4902.56,1.15962,0.68701,1.05897,0,0,0,0,0,0,0,0.0090595,0.0090595,0.0090595
21,5125.12,1.1544,0.68212,1.05784,0,0,0,0,0,0,0,0.00901,0.00901,0.00901
22,5347.38,1.14871,0.67789,1.05298,0,0,0,0,0,0,0,0.0089605,0.0089605,0.0089605
23,5608.23,1.14286,0.66916,1.05018,0,0,0,0,0,0,0,0.008911,0.008911,0.008911
24,5852.14,1.14401,0.67092,1.05138,0,0,0,0,0,0,0,0.0088615,0.0088615,0.0088615
25,6080.01,1.14173,0.6672,1.04899,0,0,0,0,0,0,0,0.008812,0.008812,0.008812
26,6330.35,1.13718,0.66108,1.05026,0,0,0,0,0,0,0,0.0087625,0.0087625,0.0087625
27,6579.96,1.13209,0.65848,1.04688,0,0,0,0,0,0,0,0.008713,0.008713,0.008713
28,6828.26,1.1314,0.65458,1.04857,0,0,0,0,0,0,0,0.0086635,0.0086635,0.0086635
